jan13,gtin14,product_name,manufacturer_name,iji_code,kinou_kubun_code,tokutei_name,reimbursement_price_yen,pack_qty
5390000000000,05390000000000,Zurpaz　Medium　Curl、　Symmetric　Curve　EU,ボストン・サイエンティフィックジャパン,710010274,B00200105,血管造影用シースイントロデューサーセット　遠位端可動型,"116,000",1
5390000000000,05390000000000,Zurpaz　Medium　Curl、　Asymmetric　Curve　EU,ボストン・サイエンティフィックジャパン,710010274,B00200105,血管造影用シースイントロデューサーセット　遠位端可動型,"116,000",1
5390000000000,05390000000000,Zurpaz　Medium　Curl、　Symmetric　Curve　US,ボストン・サイエンティフィックジャパン,710010274,B00200105,血管造影用シースイントロデューサーセット　遠位端可動型,"116,000",1
5390000000000,05390000000000,Zurpaz　Medium　Curl、　Asymmetric　Curve　US,ボストン・サイエンティフィックジャパン,710010274,B00200105,血管造影用シースイントロデューサーセット　遠位端可動型,"116,000",1
5390000000000,05390000000000,Zurpaz　Medium　Curl、　Symmetric　Curve,ボストン・サイエンティフィックジャパン,710010274,B00200105,血管造影用シースイントロデューサーセット　遠位端可動型,"116,000",1
5390000000000,05390000000000,Zurpaz　Medium　Curl、　Asymmetric　Curve,ボストン・サイエンティフィックジャパン,710010274,B00200105,血管造影用シースイントロデューサーセット　遠位端可動型,"116,000",1
5390000000000,05390000000000,Trapper Exchange Device,ボストン・サイエンティフィックジャパン,710010725,B00213318,血管内手術用カテーテル　交換用カテーテル,"18,100",1
5390000000000,05390000000000,BioMimics　3Dステントシステム,大塚メディカルデバイス,730560000,B0021330201,血管内手術用カテーテル　末梢血管用ステントセット　一般型,"159,000",1
5390000000000,05390000000000,BioMimics　3Dステントシステム,大塚メディカルデバイス,730560000,B0021330201,血管内手術用カテーテル　末梢血管用ステントセット　一般型,"159,000",1
5390000000000,05390000000000,BioMimics　3Dステントシステム,大塚メディカルデバイス,730560000,B0021330201,血管内手術用カテーテル　末梢血管用ステントセット　一般型,"159,000",1
5390000000000,05390000000000,BioMimics　3Dステントシステム,大塚メディカルデバイス,730560000,B0021330201,血管内手術用カテーテル　末梢血管用ステントセット　一般型,"159,000",1
5390000000000,05390000000000,BioMimics　3Dステントシステム,大塚メディカルデバイス,730560000,B0021330201,血管内手術用カテーテル　末梢血管用ステントセット　一般型,"159,000",1
5390000000000,05390000000000,BioMimics　3Dステントシステム,大塚メディカルデバイス,730560000,B0021330201,血管内手術用カテーテル　末梢血管用ステントセット　一般型,"159,000",1
5390000000000,05390000000000,BioMimics　3Dステントシステム,大塚メディカルデバイス,730560000,B0021330201,血管内手術用カテーテル　末梢血管用ステントセット　一般型,"159,000",1
5390000000000,05390000000000,BioMimics　3Dステントシステム,大塚メディカルデバイス,730560000,B0021330201,血管内手術用カテーテル　末梢血管用ステントセット　一般型,"159,000",1
5390000000000,05390000000000,BioMimics　3Dステントシステム,大塚メディカルデバイス,730560000,B0021330201,血管内手術用カテーテル　末梢血管用ステントセット　一般型,"159,000",1
5390000000000,05390000000000,BioMimics　3Dステントシステム,大塚メディカルデバイス,730560000,B0021330201,血管内手術用カテーテル　末梢血管用ステントセット　一般型,"159,000",1
