jan13,gtin14,product_name,manufacturer_name,iji_code,kinou_kubun_code,tokutei_name,reimbursement_price_yen,pack_qty
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリーユニバル型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリーユニバル型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリーユニバル型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリーユニバル型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリーユニバル型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリーユニバル型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリーユニバル型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,18800000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリーユニバル型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,10
8810000000000,08810000000000,ユーシンシリコーンフォーリーバルーンカテーテル（２－WAYフォーリー標準型）,ユーシンメディカル,728370000,B0010040201,（在宅）在宅寝たきり患者処置用膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,1
