jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0821925043336,00821925043336,個,10821925043333,箱,,,ガイドワイヤロック機能付きディスポーザブル鉗子栓 MAJ-2455,R5000702,ー,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925027312,00821925027312,個,,,,,BPS バイオプシーポートシール,N4488310,ー,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925001176,00821925001176,個,,,,,シリコンシール,N3513510,ー,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925001220,00821925001220,本,,,,,サーコンシリコンシール,N3521410,ー,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925001244,00821925001244,本,,,,,光学鉗子,N3509010,ー,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925001237,00821925001237,本,,,,,光学鉗子,N3508910,ー,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925042506,00821925042506,本,10821925042503,箱,,,ディスポーザブル吸引生検針　NA-403D,R5000598,ー,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925043060,00821925043060,本,,,,,ディスポーザブル吸引生検針 NA-U403SX,NA-U403SX-4019,有効長：700mm、挿入部最大外径：φ2.1mm、針径：19G,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925002593,00821925002593,個,,,,,ツーミー/エリックエバキュエーター,N3507310,ー,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925003538,00821925003538,個,,,,,ツーミー/エリックエバキュエーター,N3507010,ー,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925001077,00821925001077,個,,,,,ツーミー/エリックエバキュエーター,N3506810,ー,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925009523,00821925009523,台,,,,,イリフローセット,N3620710,ー,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925009332,00821925009332,台,,,,,イリフローセット,N3620610,ー,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925040038,00821925040038,台,,,,,インスタクリア　レンズ洗浄シース,LCCONS100,寸法297mm×197mm×273mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925040045,00821925040045,台,,,,,インスタクリア　レンズ洗浄シース,LCFP100,寸法150mm×125mm×35mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925039933,00821925039933,本,10821925039930,箱,,,インスタクリア　レンズ洗浄シース,LCS1845BTST,有効長141mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925039957,00821925039957,本,10821925039954,箱,,,インスタクリア　レンズ洗浄シース,LCS1870BTST,有効長141mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925039964,00821925039964,本,10821925039961,箱,,,インスタクリア　レンズ洗浄シース,LCS1500UNOL,有効長115mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925039988,00821925039988,本,10821925039985,箱,,,インスタクリア　レンズ洗浄シース,LCS1530BTOL,有効長114mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925040007,00821925040007,本,10821925040004,箱,,,インスタクリア　レンズ洗浄シース,LCS1545BTOL,有効長114mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925040021,00821925040021,本,10821925040028,箱,,,インスタクリア　レンズ洗浄シース,LCS1570BTOL,有効長115mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925041394,00821925041394,本,10821925041391,箱,,,インスタクリア　レンズ洗浄シース,LCS4K00UNOL,有効長138mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925041417,00821925041417,本,10821925041414,箱,,,インスタクリア　レンズ洗浄シース,LCS4K30BTOL,有効長137mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925041431,00821925041431,本,10821925041438,箱,,,インスタクリア　レンズ洗浄シース,LCS4K45BTOL,有効長137mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925041455,00821925041455,本,10821925041452,箱,,,インスタクリア　レンズ洗浄シース,LCS4K70BTOL,有効長138mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925039889,00821925039889,本,10821925039886,箱,,,インスタクリア　レンズ洗浄シース,R5000079,全長3660mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925039896,00821925039896,本,10821925039893,箱,,,インスタクリア　レンズ洗浄シース,R5000080,有効長142mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821925039919,00821925039919,本,10821925039916,箱,,,インスタクリア　レンズ洗浄シース,R5000082,有効長143mm,,,オリンパスメディカルシステムズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821329400353,00821329400353,本,,,,,LI-6 plus,417669,サイズ６ Ｆｒ,2700,1,バイオトロニックジャパン,738160000,血管造影用シ-スイントロデュ-サ-セット（蛇行血管用）,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821329400360,00821329400360,本,,,,,LI-7 plus,417670,サイズ　7Ｆｒ,2700,1,バイオトロニックジャパン,738160000,血管造影用シ-スイントロデュ-サ-セット（蛇行血管用）,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821329400377,00821329400377,本,,,,,LI-8 plus,417671,サイズ８ Ｆｒ,2700,1,バイオトロニックジャパン,738160000,血管造影用シ-スイントロデュ-サ-セット（蛇行血管用）,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821329400384,00821329400384,本,,,,,LI-9 plus,417672,サイズ９ Ｆｒ,2700,1,バイオトロニックジャパン,738160000,血管造影用シ-スイントロデュ-サ-セット（蛇行血管用）,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821684004012,00821684004012,個,,,,,アンプラッツ　グースネック　スネア,GN500,４Ｆ／１０２ｃｍ／５ｍｍ,42800,1,日本メドトロニック,737450000,血管内異物除去用カテ-テル（大血管用）,42800,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821684004029,00821684004029,個,,,,,アンプラッツ　グースネック　スネア,GN1000,４Ｆ／１０２ｃｍ／１０ｍｍ,42800,1,日本メドトロニック,737450000,血管内異物除去用カテ-テル（大血管用）,42800,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821684004036,00821684004036,個,,,,,アンプラッツ　グースネック　スネア,GN1500,６Ｆ／１０２ｃｍ／１５ｍｍ,42800,1,日本メドトロニック,737450000,血管内異物除去用カテ-テル（大血管用）,42800,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821684004043,00821684004043,個,,,,,アンプラッツ　グースネック　スネア,GN2500,６Ｆ／１０２ｃｍ／２５ｍｍ,42800,1,日本メドトロニック,737450000,血管内異物除去用カテ-テル（大血管用）,42800,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821684004050,00821684004050,個,,,,,アンプラッツ　グースネック　スネア,GN3500,６Ｆ／１０２ｃｍ／３５ｍｍ,42800,1,日本メドトロニック,737450000,血管内異物除去用カテ-テル（大血管用）,42800,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821684005019,00821684005019,個,,,,,アンプラッツ　グースネック　スネア,SK200,２．３－３．０Ｆ／１５０ｃｍ／２ｍｍ,88700,1,日本メドトロニック,737440000,血管内異物除去用カテ-テル（細血管用）,88700,,,,,,,,,,,,,,,,,,,,,,,,,,,
