jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0888937011135,00888937011135,箱,,,,,KCサイザー,KC-SIZER,KC サイザー　Koh-efficient用,,,クーパーサージカル・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867000179,00888867000179,個,,,,,遠心機,1206-01-ART,遠心機,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867001879,00888867001879,個,,,,,遠心機,ABS-10020,遠心機,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867001947,00888867001947,個,,,,,カウンターウエイト（15ml用）,ABS-10027,カウンターウエイト（15ml用）,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867083875,00888867083875,個,,,,,ロータセット,ABS-10021S,ロータセット,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867192676,00888867192676,個,,,,,Cマウント90°カプラー,AR-3210-0009,Cマウント90°カプラー,,,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029460,00888867029460,個,,,,,ブラントオブチュレーター　AR-3300用,AR-3301,ブラントオブチュレーター　AR-3300用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029491,00888867029491,個,,,,,ブラントオブチュレーター　AR-3320-02用,AR-3321,ブラントオブチュレーター　AR-3320-02用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029507,00888867029507,個,,,,,トロカール　AR-3320-02用,AR-3322,トロカール　AR-3320-02用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029514,00888867029514,個,,,,,キャニュレーテッドオブチュレーター　AR-3320-02用,AR-3323,キャニュレーテッドオブチュレーター　AR-3320-02用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029521,00888867029521,個,,,,,コニカルオブチュレーター　AR-3320-02用,AR-3324,コニカルオブチュレーター　AR-3320-02用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029880,00888867029880,個,,,,,シングルコック,AR-3370-0001,シングルコック,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029897,00888867029897,個,,,,,ダブルコック,AR-3370-0002,ダブルコック,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029903,00888867029903,個,,,,,ストップコック（シングル）,AR-3370-0003,ストップコック（シングル）,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029910,00888867029910,個,,,,,ストップコック（ダブル）,AR-3370-0004,ストップコック（ダブル）,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029965,00888867029965,個,,,,,シース、1.9mm,AR-3370-1900,シース、1.9mm,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029989,00888867029989,個,,,,,1.9mmアースロスコープ用　ダブルコックシースシステム,AR-3370-1902,1.9mmアースロスコープ用　ダブルコックシースシステム,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030039,00888867030039,個,,,,,2.7mmアースロスコープ用　シングルコックシースシステム,AR-3370-2701,2.7mmアースロスコープ用　シングルコックシースシステム,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030046,00888867030046,個,,,,,2.7mmアースロスコープ用　ダブルコックシースシステム,AR-3370-2702,2.7mmアースロスコープ用　ダブルコックシースシステム,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030053,00888867030053,個,,,,,シース、3mm,AR-3370-3000,シース、3mm,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030060,00888867030060,個,,,,,3mmアースロスコープ用　シングルコックシースシステム,AR-3370-3001,3mmアースロスコープ用　シングルコックシースシステム,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030091,00888867030091,個,,,,,4mmアースロスコープ用　シングルコックシースシステム,AR-3370-4001,4mmアースロスコープ用　シングルコックシースシステム,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030114,00888867030114,個,,,,,ハイフローシース、3mm,AR-3371-0300,ハイフローシース、3mm,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030145,00888867030145,個,,,,,ハイフローシース、4mm,AR-3371-4000,ハイフローシース、4mm,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030206,00888867030206,個,,,,,コニカルオブチュレーター、3mmハイフローシース用,AR-3375-0301,コニカルオブチュレーター、3mmハイフローシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030213,00888867030213,個,,,,,トロカール、3mmハイフローシース用,AR-3375-0302,トロカール、3mmハイフローシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030237,00888867030237,個,,,,,コニカルオブチュレーター、3mmハイフローシース用,AR-3375-0311,コニカルオブチュレーター、3mmハイフローシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030268,00888867030268,個,,,,,コニカルオブチュレーター、1.9mmシース用,AR-3375-1901,コニカルオブチュレーター、1.9mmシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030275,00888867030275,個,,,,,トロカール、1.9mmシース用,AR-3375-1902,トロカール、1.9mmシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030282,00888867030282,個,,,,,コニカルオブチュレーター　1.9mmシース用　Low-Pro,AR-3375-1907,コニカルオブチュレーター　1.9mmシース用　Low-Pro,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030299,00888867030299,個,,,,,コニカルオブチュレーター、2.4mmシース用,AR-3375-2401,コニカルオブチュレーター、2.4mmシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030305,00888867030305,個,,,,,トロカール、2.4mmシース用,AR-3375-2402,トロカール、2.4mmシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030312,00888867030312,個,,,,,コニカルオブチュレーター　2.4mmシース用　Low-Pro,AR-3375-2407,コニカルオブチュレーター　2.4mmシース用　Low-Pro,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030329,00888867030329,個,,,,,コニカルオブチュレーター、2.7mmシース用,AR-3375-2701,コニカルオブチュレーター、2.7mmシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030336,00888867030336,個,,,,,トロカール、2.7mmシース用,AR-3375-2702,トロカール、2.7mmシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030343,00888867030343,個,,,,,コニカルオブチュレーター　2.7mmシース用　Low-Pro,AR-3375-2707,コニカルオブチュレーター　2.7mmシース用　Low-Pro,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030350,00888867030350,個,,,,,コニカルオブチュレーター、3mmシース用,AR-3375-3001,コニカルオブチュレーター、3mmシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030367,00888867030367,個,,,,,トロカール、3mmシース用,AR-3375-3002,トロカール、3mmシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030374,00888867030374,個,,,,,コニカルオブチュレーター　3mmシース用　Low-Pro,AR-3375-3007,コニカルオブチュレーター　3mmシース用　Low-Pro,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030381,00888867030381,個,,,,,コニカルオブチュレーター、4mmハイフローシース用,AR-3375-4001,コニカルオブチュレーター、4mmハイフローシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030404,00888867030404,個,,,,,トロカール、4mmハイフローシース用,AR-3375-4002,トロカール、4mmハイフローシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030473,00888867030473,個,,,,,トロカール　4mmシース用,AR-3375-4012,トロカール　4mmシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030480,00888867030480,個,,,,,コニカルオブチュレーター　4mmシース用　Low-Pro,AR-3375-4017,コニカルオブチュレーター　4mmシース用　Low-Pro,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867101548,00888867101548,個,,,,,ストップコック　アウトフロー　　I/Oシース用,AR-3370-0005,ストップコック　アウトフロー　　I/Oシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867101555,00888867101555,個,,,,,ストップコック　インフロー　　I/Oシース用,AR-3370-0007,ストップコック　インフロー　　I/Oシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867101593,00888867101593,個,,,,,シースキャップ　ショートハンドル,AR-3375-0002,シースキャップ　ショートハンドル,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867101609,00888867101609,個,,,,,コニカルオブチュレーター　4mm　I/Oシース用,AR-3375-4005,コニカルオブチュレーター　4mm　I/Oシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867101616,00888867101616,個,,,,,コニカルオブチュレーター、4mmシース用,AR-3375-4011,コニカルオブチュレーター、4mmシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867161245,00888867161245,個,,,,,トロカール、4mmシース用,AR-3375-4022,トロカール、4mmシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867161252,00888867161252,個,,,,,コニカルオブチュレーター、4mmシース　Low-Pro,AR-3375-4027,コニカルオブチュレーター、4mmシース　Low-Pro,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867184220,00888867184220,個,,,,,4mmアースロスコープ用　シングルコックシース　FEN,AR-3374-4001,4mmアースロスコープ用　シングルコックシース　FEN,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867184237,00888867184237,個,,,,,コニカルオブチュレーター、4mmシース用,AR-3375-4021,コニカルオブチュレーター、4mmシース用,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867195370,00888867195370,個,,,,,4mmアースロスコープ用　ダブルコックシース　FEN,AR-3374-4002,4mmアースロスコープ用　ダブルコックシース　FEN,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198425,00888867198425,個,,,,,3mmアースロスコープ用　シングルコックハイフローシース,AR-3372-0301,3mmアースロスコープ用　シングルコックハイフローシース,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198432,00888867198432,個,,,,,3mmアースロスコープ用　ダブルコックハイフローシース,AR-3372-0302,3mmアースロスコープ用　ダブルコックハイフローシース,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198449,00888867198449,個,,,,,1.9mmアースロスコープ用　シングルコックシース,AR-3372-1901,1.9mmアースロスコープ用　シングルコックシース,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198456,00888867198456,個,,,,,1.9mmアースロスコープ用　ダブルコックシース,AR-3372-1902,1.9mmアースロスコープ用　ダブルコックシース,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198463,00888867198463,個,,,,,2.4mmアースロスコープ用　シングルコックシース,AR-3372-2401,2.4mmアースロスコープ用　シングルコックシース,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198470,00888867198470,個,,,,,2.4mmアースロスコープ用　ダブルコックシース,AR-3372-2402,2.4mmアースロスコープ用　ダブルコックシース,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198487,00888867198487,個,,,,,2.7mmアースロスコープ用　シングルコックシース,AR-3372-2701,2.7mmアースロスコープ用　シングルコックシース,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198494,00888867198494,個,,,,,2.7mmアースロスコープ用　ダブルコックシース,AR-3372-2702,2.7mmアースロスコープ用　ダブルコックシース,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198500,00888867198500,個,,,,,3mmアースロスコープ用　シングルコックシース,AR-3372-3001,3mmアースロスコープ用　シングルコックシース,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198517,00888867198517,個,,,,,3mmアースロスコープ用　ダブルコックシース,AR-3372-3002,3mmアースロスコープ用　ダブルコックシース,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198524,00888867198524,個,,,,,4mmアースロスコープ用　シングルコックシース,AR-3372-4001,4mmアースロスコープ用　シングルコックシース,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198531,00888867198531,個,,,,,4mmアースロスコープ用　ダブルコックシース,AR-3372-4002,4mmアースロスコープ用　ダブルコックシース,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867198593,00888867198593,個,,,,,4mmＨＩＰスコープ用　ダブルコックハイフローシース　FEN,AR-3373-4002H,4mmＨＩＰスコープ用　ダブルコックハイフローシース　FEN,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029453,00888867029453,個,,,,,4mmスコープ用　ダブルコックシースシステム　(StorzFit),AR-3300,4mmスコープ用　ダブルコックシースシステム　(StorzFit),,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030466,00888867030466,個,,,,,コニカルオブチュレーター　3.5mmHIP　HFシース用　Low-Pro,AR-3375-4007H,コニカルオブチュレーター　3.5mmHIP　HFシース用　Low-Pro,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867029484,00888867029484,個,,,,,4mmスコープ用　ダブルコックハイフローシースシステム　(StorzFit),AR-3320-02,4mmスコープ用　ダブルコックハイフローシース　(StorzFit),,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888867030220,00888867030220,個,,,,,コニカルオブチュレーター　3mmハイフローシース用　Low-Pro,AR-3375-0307,コニカルオブチュレーター　3mmハイフローシース用　Low-Pro,,1,Ａｒｔｈｒｅｘ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
