jan13keta,gtin14,product_name,manufacturer_name,iji_code,kinou_kubun_code,tokutei_name,reimbursement_price_yen,pack_qty
8051736003577,08051736003577,CLEARUM HSF-13,コヴィディエン ジャパン,710010006,B00204005,人工腎臓用特定保険医療材料（回路を含む。）　ヘモダイアフィルター,2630,1
8051736003577,38051736003578,CLEARUM HSF-13,コヴィディエン ジャパン,710010006,B00204005,人工腎臓用特定保険医療材料（回路を含む。）　ヘモダイアフィルター,2630,21
8051736003584,08051736003584,CLEARUM HSF-15,コヴィディエン ジャパン,710010006,B00204005,人工腎臓用特定保険医療材料（回路を含む。）　ヘモダイアフィルター,2630,1
8051736003584,38051736003585,CLEARUM HSF-15,コヴィディエン ジャパン,710010006,B00204005,人工腎臓用特定保険医療材料（回路を含む。）　ヘモダイアフィルター,2630,21
8051736003591,08051736003591,CLEARUM HSF-17,コヴィディエン ジャパン,710010006,B00204005,人工腎臓用特定保険医療材料（回路を含む。）　ヘモダイアフィルター,2630,1
8051736003591,38051736003592,CLEARUM HSF-17,コヴィディエン ジャパン,710010006,B00204005,人工腎臓用特定保険医療材料（回路を含む。）　ヘモダイアフィルター,2630,21
8051736003607,08051736003607,CLEARUM HSF-20,コヴィディエン ジャパン,710010006,B00204005,人工腎臓用特定保険医療材料（回路を含む。）　ヘモダイアフィルター,2630,1
8051736003607,38051736003608,CLEARUM HSF-20,コヴィディエン ジャパン,710010006,B00204005,人工腎臓用特定保険医療材料（回路を含む。）　ヘモダイアフィルター,2630,18
8051736003614,08051736003614,CLEARUM HSF-22,コヴィディエン ジャパン,710010006,B00204005,人工腎臓用特定保険医療材料（回路を含む。）　ヘモダイアフィルター,2630,1
8051736003614,38051736003615,CLEARUM HSF-22,コヴィディエン ジャパン,710010006,B00204005,人工腎臓用特定保険医療材料（回路を含む。）　ヘモダイアフィルター,2630,18
