jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
7630008408954,07630008408954,個,,,,,チークレトラクター　Ｅｘｔｒａｏｒａｌ用,M-2614,－,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630008408961,07630008408961,個,,,,,チークレトラクター　Ｉｎｔｒａｏｒａｌ用,M-2615,－,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037818816,07630037818816,個,,,,,クランプスクリュー　Ｍ－２６１５／Ｍ－２６１６用,M-5299/1,－,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037822264,07630037822264,個,,,,,オービタル　レトラクター　右,M2-2121,－,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037822271,07630037822271,個,,,,,オービタル　レトラクター　左,M2-2122,－,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037822288,07630037822288,個,,,,,オービタル　レトラクター,M2-2123,－,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630002800839,07630002800839,個,,,,,インテリカフ本体,INTELLICUFF,－,,,日本光電工業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630002809382,07630002809382,個,,,,,インテリカフキット C6,HM160784,HAMILTON-C6用オプション,,,日本光電工業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630008438289,07630008438289,個,,,,,Ｐ＆Ｓ　把持鑷子　曲　ラージ,M-2019,－,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630008438319,07630008438319,個,,,,,Ｐ＆Ｓ　把持鑷子　曲　スモール,M-2009,－,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630055222145,07630055222145,本,,,,,BVIアキュジェクト2.0　単品,LP604510-EA,インジェクター,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630055222152,07630055222152,本,,,,,BVIアキュジェクト2.1　単品,LP604590-EA,インジェクター,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630055222169,07630055222169,本,,,,,BVIアキュジェクト2.2　単品,LP604530-EA,インジェクター,,,ビーバービジテックインターナショナルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630008408534,07630008408534,個,,,,,トルクリミット　ノブ　（Ｍ－２４４１用）,M-2438,―,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630008467302,07630008467302,個,,,,,９０°スクリュードライバーセット,M-2440,―,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630008467692,07630008467692,個,,,,,９０　°スクリュードライバー本体,M-2441,―,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630008467722,07630008467722,個,,,,,把持ツール（Ｍ－２４４１用）,M-2442,―,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630008467753,07630008467753,個,,,,,ローテーションノブ　（Ｍ－２４４１用）,M-2443,―,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037819585,07630037819585,個,,,,,ドライバーハンドル　タイプ２,M2-2001,－,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037819752,07630037819752,個,,,,,ドライバーハンドル　タイプ１,M2-2003,－,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037819769,07630037819769,個,,,,,ドライバーハンドル　タイプ３,M2-2040,－,,,グンゼメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037816454,07630037816454,本,,,,,コーティカルスクリュー１．２ｍｍ　ＨＤ　３ｍｍ,M2-5214.03/1,１．２ｍｍ　ＨＤ　３ｍｍ,2930,1,グンゼメディカル,734170000,固定用内副子（スクリュ-）（その他・標準・小型）,2930,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037816478,07630037816478,本,,,,,コーティカルスクリュー１．２ｍｍ　ＨＤ　４ｍｍ,M2-5214.04/1,１．２ｍｍ　ＨＤ　４ｍｍ,2930,1,グンゼメディカル,734170000,固定用内副子（スクリュ-）（その他・標準・小型）,2930,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037816492,07630037816492,本,,,,,コーティカルスクリュー１．２ｍｍ　ＨＤ　５ｍｍ,M2-5214.05/1,１．２ｍｍ　ＨＤ　５ｍｍ,2930,1,グンゼメディカル,734170000,固定用内副子（スクリュ-）（その他・標準・小型）,2930,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037816515,07630037816515,本,,,,,コーティカルスクリュー１．２ｍｍ　ＨＤ　６ｍｍ,M2-5214.06/1,１．２ｍｍ　ＨＤ　６ｍｍ,2930,1,グンゼメディカル,734170000,固定用内副子（スクリュ-）（その他・標準・小型）,2930,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037816539,07630037816539,本,,,,,コーティカルスクリュー１．２ｍｍ　ＨＤ　７ｍｍ,M2-5214.07/1,１．２ｍｍ　ＨＤ　７ｍｍ,2930,1,グンゼメディカル,734170000,固定用内副子（スクリュ-）（その他・標準・小型）,2930,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630037816553,07630037816553,本,,,,,コーティカルスクリュー１．２ｍｍ　ＨＤ　８ｍｍ,M2-5214.08/1,１．２ｍｍ　ＨＤ　８ｍｍ,2930,1,グンゼメディカル,734170000,固定用内副子（スクリュ-）（その他・標準・小型）,2930,,,,,,,,,,,,,,,,,,,,,,,,,,,
