jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
4970512930088,04970512930088,双,14970512930085,袋,24970512930082,箱,ペリーホワイトラテックス手術用手袋（スタイル４２）,－,５．５,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930095,04970512930095,双,14970512930092,袋,24970512930099,箱,ペリーホワイトラテックス手術用手袋（スタイル４２）,－,６,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930101,04970512930101,双,14970512930108,袋,24970512930105,箱,ペリーホワイトラテックス手術用手袋（スタイル４２）,－,６．５,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930118,04970512930118,双,14970512930115,袋,24970512930112,箱,ペリーホワイトラテックス手術用手袋（スタイル４２）,－,７,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930125,04970512930125,双,14970512930122,袋,24970512930129,箱,ペリーホワイトラテックス手術用手袋（スタイル４２）,－,７．５,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930132,04970512930132,双,14970512930139,袋,24970512930136,箱,ペリーホワイトラテックス手術用手袋（スタイル４２）,－,８,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930316,04970512930316,双,14970512930313,袋,24970512930310,箱,ペリーアンコールパウダーフリー手術用手袋（スタイル８５）,－,５．５,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930323,04970512930323,双,14970512930320,袋,24970512930327,箱,ペリーアンコールパウダーフリー手術用手袋（スタイル８５）,－,６,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930330,04970512930330,双,14970512930337,袋,24970512930334,箱,ペリーアンコールパウダーフリー手術用手袋（スタイル８５）,－,６．５,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930347,04970512930347,双,14970512930344,袋,24970512930341,箱,ペリーアンコールパウダーフリー手術用手袋（スタイル８５）,－,７,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930354,04970512930354,双,14970512930351,袋,24970512930358,箱,ペリーアンコールパウダーフリー手術用手袋（スタイル８５）,－,７．５,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930361,04970512930361,双,14970512930368,袋,24970512930365,箱,ペリーアンコールパウダーフリー手術用手袋（スタイル８５）,－,８,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930378,04970512930378,双,14970512930375,袋,24970512930372,箱,ペリーオーソペディック手術用手袋（スタイル８９）,－,６,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930385,04970512930385,双,14970512930382,袋,24970512930389,箱,ペリーオーソペディック手術用手袋（スタイル８９）,－,６．５,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930392,04970512930392,双,14970512930399,袋,24970512930396,箱,ペリーオーソペディック手術用手袋（スタイル８９）,－,７,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930408,04970512930408,双,14970512930405,袋,24970512930402,箱,ペリーオーソペディック手術用手袋（スタイル８９）,－,７．５,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970512930415,04970512930415,双,14970512930412,袋,24970512930419,箱,ペリーオーソペディック手術用手袋（スタイル８９）,－,８,,1,小津産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970511910029,04970511910029,袋,14970511910026,個,24970511910023,箱,ＡＪＤママは看護師シリーズ　滅菌ガーゼＭ１０枚,16015,タイプⅢ７．５ｃｍ×７．５ｃｍ１枚パック,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970511910036,04970511910036,袋,14970511910033,個,24970511910030,箱,ＡＪＤママは看護師シリーズ　滅菌ガーゼＳ１２枚,16016,タイプⅢ５ｃｍ×５ｃｍ１枚パック,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970511202551,04970511202551,枚,14970511202558,個,24970511202555,箱,ＡＪＤママは看護師シリーズ　滅菌ガーゼＳ３６枚,16150,タイプⅢ５ｃｍ×５ｃｍ１２ｐｌｙ,,,白十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
