jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
4975479195037,04975479195037,箱,,,,,ＤＰＮチェック用ディスポ電極（２５枚入）,681211220,-,,,フクダ電子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425240,04975479425240,本,14975479425247,本,24975479425244,本,MC-170,7980012-5,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425257,04975479425257,本,14975479425254,本,24975479425251,本,MC-171W,7980015-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425264,04975479425264,本,14975479425261,本,24975479425268,本,MC-172L,7980018-4,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425387,04975479425387,本,14975479425384,本,24975479425381,本,MC-141W-HP,9997551-7,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425509,04975479425509,本,14975479425506,本,24975479425503,本,MC-846-AJD,9512212-9,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425516,04975479425516,本,14975479425513,本,,,MC-842L-AJD,9512215-3,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425523,04975479425523,本,14975479425520,本,24975479425527,本,MC-846-SG,9512216-1,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425530,04975479425530,本,14975479425537,本,24975479425534,本,MC-846-AW,9512213-7,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425554,04975479425554,本,14975479425551,本,24975479425558,本,MC-846,9512211-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425561,04975479425561,本,14975479425568,本,24975479425565,本,MC-246,9512210-2,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425578,04975479425578,本,14975479425575,本,24975479425572,本,MC-174V,9515569-8,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425622,04975479425622,本,14975479425629,本,24975479425626,本,MC-1600W-HP,9520985-2,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425707,04975479425707,本,14975479425704,本,24975479425701,本,MC-681,9902915-8,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425714,04975479425714,本,14975479425711,本,24975479425718,本,MC-682,9525503-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425721,04975479425721,本,14975479425728,本,24975479425725,本,MC-682-BA,9068733-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425738,04975479425738,本,14975479425735,本,24975479425732,本,MC-682-T84B,9068736-5,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425745,04975479425745,本,14975479425742,本,24975479425749,本,MC-682-T84P,9068739-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425776,04975479425776,本,14975479425773,本,24975479425770,本,MC-652LC-W,9912973-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425783,04975479425783,本,14975479425780,本,24975479425787,本,MC-652LC-BW,9912975-6,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425790,04975479425790,本,14975479425797,本,24975479425794,本,MC-652LC-PK,9912974-8,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425813,04975479425813,本,14975479425810,本,24975479425817,本,MC-846-FS,9512214-5,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425820,04975479425820,本,14975479425827,本,,,MC-842L-SG,9072438-4,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425936,04975479425936,本,14975479425933,本,24975479425930,本,MC-687,5648641-5,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425943,04975479425943,本,14975479425940,本,24975479425947,本,MC-687-BA,5648593-1,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425950,04975479425950,本,14975479425957,本,24975479425954,本,MC-687-CV,5648609-1,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425967,04975479425967,本,14975479425964,本,24975479425961,本,MC-687-SV,5648657-1,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425974,04975479425974,本,14975479425971,本,24975479425978,本,MC-688,3124387-9,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425981,04975479425981,本,14975479425988,本,24975479425985,本,MC-687-FS,5648625-3,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479425998,04975479425998,本,14975479425995,本,24975479425992,本,MC-6830L,6602420-7,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479426001,04975479426001,本,14975479426008,本,24975479426005,本,MC-6832L,6602421-5,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479426018,04975479426018,本,14975479426015,本,24975479426012,本,MC-6740,6602418-5,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479426025,04975479426025,本,14975479426022,本,24975479426029,本,MC-6742,6602419-3,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479426032,04975479426032,本,14975479426039,本,24975479426036,本,MC-846-TRG,4601186-9,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479426049,04975479426049,本,14975479426046,本,24975479426043,本,MC-687-TRG,5648673-3,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479426070,04975479426070,本,14975479426077,本,24975479426074,本,MC-6800B,5656755-5,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479426087,04975479426087,本,14975479426084,本,24975479426081,本,MC-687-MK,5666271-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479426094,04975479426094,本,14975479426091,本,24975479426098,本,MC-6810T2,3291197-2,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479426124,04975479426124,本,14975479426121,本,24975479426128,本,MC-6740-AK,3148984-3,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479418846,04975479418846,個,14975479418843,個,,,HCR-7800T,5649936-3,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479405990,04975479405990,台,,,,,HEM-1000,9900893-2,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479409608,04975479409608,台,14975479409605,台,,,HEM-7310,9525243-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479409653,04975479409653,台,14975479409650,台,,,HEM-7120,9525249-9,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479409677,04975479409677,台,14975479409674,台,,,HEM-8731,9525244-8,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479409745,04975479409745,台,14975479409742,台,,,HEM-8731A-ND,9069160-5,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479409844,04975479409844,台,14975479409841,台,,,HEM-7122,9300309-2,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479409851,04975479409851,台,14975479409858,台,,,HEM-8712,9300311-4,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479409936,04975479409936,台,14975479409933,台,,,HEM-7281T,9074126-2,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479416941,04975479416941,台,14975479416948,台,,,HEM-1011,9074164-5,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479416958,04975479416958,台,14975479416955,台,,,HEM-1021,9074165-3,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479416989,04975479416989,台,14975479416986,台,,,HEM-7600T-W,9300898-1,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479416996,04975479416996,台,14975479416993,台,,,HEM-7600T-BK,9300897-3,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417009,04975479417009,台,14975479417006,台,,,HEM-1012,3124689-4,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417016,04975479417016,台,14975479417013,台,,,HEM-1022,3124676-2,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417030,04975479417030,台,14975479417037,台,,,HEM-6230,9545950-6,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417047,04975479417047,台,14975479417044,台,,,HEM-6164,9545955-7,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417054,04975479417054,台,14975479417051,台,,,HEM-6183,9545952-2,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417061,04975479417061,台,14975479417068,台,,,HEM-6163,9545954-9,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417078,04975479417078,台,14975479417075,台,,,HEM-6182,9545951-4,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417085,04975479417085,台,14975479417082,台,,,HEM-6162,9545932-8,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417092,04975479417092,台,14975479417099,台,,,HEM-6180,9545931-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417108,04975479417108,台,14975479417105,台,,,HEM-6161,9545953-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417146,04975479417146,台,14975479417143,台,,,HEM-9700T,9545944-1,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417153,04975479417153,台,14975479417150,台,,,HEM-6232T,9101289-2,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417177,04975479417177,台,14975479417174,台,,,HEM-6234,4601134-6,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417184,04975479417184,台,14975479417181,台,,,HEM-6235,4601143-5,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417191,04975479417191,台,14975479417198,台,,,HEM-6161-JP3,9545988-3,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417207,04975479417207,台,14975479417204,台,,,HEM-7313,9545987-5,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417320,04975479417320,台,14975479417327,台,,,HCR-7601T,2869394-4,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417375,04975479417375,台,14975479417372,台,,,HCR-7501T,3285687-4,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417382,04975479417382,台,14975479417389,台,,,HCR-7201,3285679-3,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417399,04975479417399,台,14975479417396,台,,,HCR-7202,3285681-5,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417405,04975479417405,台,14975479417402,台,,,HCR-720K,3285680-7,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417412,04975479417412,台,14975479417419,台,,,HCR-7106,3285682-3,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479417429,04975479417429,台,14975479417426,台,,,HCR-7006,3285686-6,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479418440,04975479418440,台,14975479418447,台,,,HCR-7502T,2869392-8,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479418457,04975479418457,台,14975479418454,台,,,HCR-7104,2869384-7,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479418471,04975479418471,台,14975479418478,台,,,HCR-7102,3285684-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479418488,04975479418488,台,14975479418485,台,,,HCR-710Y,3285683-1,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479418495,04975479418495,台,14975479418492,台,,,HCR-7101,3285685-8,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479418501,04975479418501,台,14975479418508,台,,,HCR-7602T,2869397-9,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479418518,04975479418518,台,14975479418515,台,,,HCR-750AT,2869391-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479418525,04975479418525,台,14975479418522,台,,,HCR-7402,2869390-1,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479418532,04975479418532,台,14975479418539,台,,,HCR-7409,2869389-8,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479418556,04975479418556,台,14975479418553,台,24975479418550,台,HCR-6900T-M,2897585-0,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975479418839,04975479418839,台,14975479418836,台,,,HCR-7107,5638407-8,-,,,オムロンヘルスケア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
