jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
4974007801174,04974007801174,袋,14974007801171,袋,24974007801178,袋,医療用チューブＳＰ　Ｎｏ．００,100-00SP,内径0.5mm　外径1.0mm　（10m/袋）,,,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801181,04974007801181,袋,14974007801188,袋,24974007801185,袋,医療用チューブＳＰ　Ｎｏ．０,100-0SP,内径1.0mm　外径1.5mm　（10m/袋）,,,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801198,04974007801198,袋,14974007801195,袋,24974007801192,袋,医療用チューブＳＰ　Ｎｏ．１,100-1SP,内径1.0mm　外径2.0mm　（10m/袋）,,,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801204,04974007801204,袋,14974007801201,袋,,,医療用チューブＳＰ　Ｎｏ．２,100-2SP,内径2.0mm　外径3.0mm　（10m/袋）,,,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801211,04974007801211,袋,14974007801218,袋,,,医療用チューブＳＰ　Ｎｏ．３,100-3RSP,内径2.5mm　外径4.0mm　X線不透過ライン有　（10m/袋）,,,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801228,04974007801228,袋,14974007801225,袋,,,医療用チューブＳＰ　Ｎｏ．４,100-4RSP,内径4.0mm　外径5.5mm　X線不透過ライン有　（10m/袋）,,,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801235,04974007801235,袋,14974007801232,袋,,,医療用チューブＳＰ　Ｎｏ．５,100-5RSP,内径5.0mm　外径7.0mm　X線不透過ライン有　（10m/袋）,,,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801242,04974007801242,袋,14974007801249,袋,,,医療用チューブＳＰ　Ｎｏ．６,100-6RSP,内径6.0mm　外径8.0mm　X線不透過ライン有　（10m/袋）,,,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801259,04974007801259,袋,14974007801256,袋,,,医療用チューブＳＰ　Ｎｏ．７,100-7RSP,内径7.0mm　外径9.5mm　X線不透過ライン有　（10m/袋）,,,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801266,04974007801266,袋,14974007801263,袋,,,医療用チューブＳＰ　Ｎｏ．８,100-8RSP,内径8.0mm　外径11.0mm　X線不透過ライン有　（10m/袋）,,,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801273,04974007801273,袋,14974007801270,袋,,,医療用チューブＳＰ　Ｎｏ．９,100-9RSP,内径8.0mm　外径12.0mm　X線不透過ライン有　（10m/袋）,,,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801280,04974007801280,袋,14974007801287,袋,,,医療用チューブＳＰ　Ｎｏ．１０,100-10RSP,内径10.0mm　外径14.0mm　X線不透過ライン有　（10m/袋）,,,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974234996735,04974234996735,箱,14974234996732,箱,,,タイミングエイド,-,カテーテル全長：180±2mm,,,相模ゴム工業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801051,04974007801051,本,14974007801058,本,24974007801055,本,デュープルドレーンＳＰ　Ｎｏ．５,520-5SP,外径5.0mm、全長400mm,897,1,信越ポリマー,733430000,吸引留置カテ-テル（受動吸引型・チュ-ブドレ-ン・チュ-ブ型）,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801068,04974007801068,本,14974007801065,本,24974007801062,本,デュープルドレーンＳＰ　Ｎｏ．６,520-6SP,外径6.0mm、全長400mm,897,1,信越ポリマー,733430000,吸引留置カテ-テル（受動吸引型・チュ-ブドレ-ン・チュ-ブ型）,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801075,04974007801075,本,14974007801072,本,24974007801079,本,デュープルドレーンＳＰ　Ｎｏ．７,520-7SP,外径7.0mm、全長400mm,897,1,信越ポリマー,733430000,吸引留置カテ-テル（受動吸引型・チュ-ブドレ-ン・チュ-ブ型）,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801082,04974007801082,本,14974007801089,本,24974007801086,本,デュープルドレーンＳＰ　Ｎｏ．８,520-8SP,外径8.0mm、全長400mm,897,1,信越ポリマー,733430000,吸引留置カテ-テル（受動吸引型・チュ-ブドレ-ン・チュ-ブ型）,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801099,04974007801099,本,14974007801096,本,24974007801093,本,デュープルドレーンＳＰ　Ｎｏ．９,520-9SP,外径9.0mm、全長400mm,897,1,信越ポリマー,733430000,吸引留置カテ-テル（受動吸引型・チュ-ブドレ-ン・チュ-ブ型）,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801105,04974007801105,本,14974007801102,本,24974007801109,本,デュープルドレーンＳＰ　Ｎｏ．１０,520-10SP,外径10.0mm、全長400mm,897,1,信越ポリマー,733430000,吸引留置カテ-テル（受動吸引型・チュ-ブドレ-ン・チュ-ブ型）,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801112,04974007801112,本,14974007801119,本,24974007801116,本,デュープルドレーンＳＰ（接続タイプ）　Ｎｏ．６,525-6SP,接続タイプ、外径6.0mm、全長400mm,897,1,信越ポリマー,733430000,吸引留置カテ-テル（受動吸引型・チュ-ブドレ-ン・チュ-ブ型）,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801129,04974007801129,本,14974007801126,本,24974007801123,本,デュープルドレーンＳＰ（接続タイプ）　Ｎｏ．８,525-8SP,接続タイプ、外径8.0mm、全長400mm,897,1,信越ポリマー,733430000,吸引留置カテ-テル（受動吸引型・チュ-ブドレ-ン・チュ-ブ型）,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801136,04974007801136,本,14974007801133,本,24974007801130,本,デュープルドレーンＳＰ（接続タイプ）　Ｎｏ．１０,525-10SP,接続タイプ、外径10.0mm、全長400mm,897,1,信越ポリマー,733430000,吸引留置カテ-テル（受動吸引型・チュ-ブドレ-ン・チュ-ブ型）,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801143,04974007801143,本,14974007801140,本,24974007801147,本,デュープルドレーンＳＰ（ソフトタイプ）　Ｎｏ．６,522-6SP,ソフトタイプ、外径6.0mm、全長400mm,897,1,信越ポリマー,733430000,吸引留置カテ-テル（受動吸引型・チュ-ブドレ-ン・チュ-ブ型）,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801150,04974007801150,本,14974007801157,本,24974007801154,本,デュープルドレーンＳＰ（ソフトタイプ）　Ｎｏ．８,522-8SP,ソフトタイプ、外径8.0mm、全長400mm,897,1,信越ポリマー,733430000,吸引留置カテ-テル（受動吸引型・チュ-ブドレ-ン・チュ-ブ型）,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974007801167,04974007801167,本,14974007801164,本,24974007801161,本,デュープルドレーンＳＰ（ソフトタイプ）　Ｎｏ．１０,522-10SP,ソフトタイプ、外径10.0mm、全長400mm,897,1,信越ポリマー,733430000,吸引留置カテ-テル（受動吸引型・チュ-ブドレ-ン・チュ-ブ型）,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
