jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
4523992191809,04523992191809,箱,,,,,ＮＳアルファニトリルグローブ　サイズＳＳ（２００枚入）,19180,合成ゴム製　左右共用　パウダー無　サイズSS,,,日昭産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523992191816,04523992191816,箱,,,,,ＮＳアルファニトリルグローブ　サイズＳ（２００枚入）,19181,合成ゴム製　左右共用　パウダー無　サイズS,,,日昭産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523992191823,04523992191823,箱,,,,,ＮＳアルファニトリルグローブ　サイズM（２００枚入）,19182,合成ゴム製　左右共用　パウダー無　サイズM,,,日昭産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523992191830,04523992191830,箱,,,,,ＮＳアルファニトリルグローブ　サイズL（２００枚入）,19183,合成ゴム製　左右共用　パウダー無　サイズL,,,日昭産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523992191915,04523992191915,箱,,,,,ＮＳニトリルグローブ　セミロング　サイズＳ（１００枚入）,19191,合成ゴム製　左右共用　パウダー無　サイズS,,,日昭産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523992191922,04523992191922,箱,,,,,ＮＳニトリルグローブ　セミロング　サイズM（１００枚入）,19192,合成ゴム製　左右共用　パウダー無　サイズM,,,日昭産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523992191939,04523992191939,箱,,,,,ＮＳニトリルグローブ　セミロング　サイズL（１００枚入）,19193,合成ゴム製　左右共用　パウダー無　サイズL,,,日昭産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523992192516,04523992192516,箱,,,,,ＮＳハンドプロニトリルグローブ　サイズS（３００枚入）,19251,合成ゴム製　左右共用　パウダー無　サイズS,,,日昭産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523992192523,04523992192523,箱,,,,,ＮＳハンドプロニトリルグローブ　サイズM（３００枚入）,19252,合成ゴム製　左右共用　パウダー無　サイズM,,,日昭産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523992192530,04523992192530,箱,,,,,ＮＳハンドプロニトリルグローブ　サイズL（３００枚入）,19253,合成ゴム製　左右共用　パウダー無　サイズL,,,日昭産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523992192509,04523992192509,箱,,,,,ＮＳハンドプロニトリルグローブ　サイズSS（３００枚入）,19250,合成ゴム製　左右共用　パウダー無　サイズSS,,,日昭産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523992192707,04523992192707,箱,,,,,ＮＳユニケアニトリルグローブ　サイズSS（２００枚入）,19270,合成ゴム製　左右共用　パウダー無　サイズSS,,,日昭産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
