jan13keta,gtin14,product_name,manufacturer_name,iji_code,kinou_kubun_code,tokutei_name,reimbursement_price_yen,pack_qty
4549223012422,04549223012422,脳外科キット,ホギメディカル,728730000,B0020390201,膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,1
4549223012422,14549223012429,脳外科キット,ホギメディカル,728730000,B0020390201,膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,1
4549223012422,24549223012426,脳外科キット,ホギメディカル,728730000,B0020390201,膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,1
4549223012897,04549223012897,婦人科キット,ホギメディカル,728730000,B0020390201,膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,1
4549223012897,14549223012894,婦人科キット,ホギメディカル,728730000,B0020390201,膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,1
4549223012897,24549223012891,婦人科キット,ホギメディカル,728730000,B0020390201,膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,1
4549223012996,04549223012996,整形外科キット,ホギメディカル,728730000,B0020390201,膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,1
4549223012996,14549223012993,整形外科キット,ホギメディカル,728730000,B0020390201,膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,1
4549223012996,24549223012990,整形外科キット,ホギメディカル,728730000,B0020390201,膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,1
4549223013382,04549223013382,胸部外科キット,ホギメディカル,736720000,B00209905,組織代用人工繊維布　プレジェット・チューブ,162,1
4549223013382,14549223013389,胸部外科キット,ホギメディカル,736720000,B00209905,組織代用人工繊維布　プレジェット・チューブ,162,1
4549223013382,24549223013386,胸部外科キット,ホギメディカル,736720000,B00209905,組織代用人工繊維布　プレジェット・チューブ,162,1
4549223013443,04549223013443,婦人科キット,ホギメディカル,728730000,B0020390201,膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,1
4549223013443,14549223013440,婦人科キット,ホギメディカル,728730000,B0020390201,膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,3
4549223013443,24549223013447,婦人科キット,ホギメディカル,728730000,B0020390201,膀胱留置用ディスポーザブルカテーテル　２管一般（Ⅱ）　標準型,561,3
4549223013757,04549223013757,胸部外科キット,ホギメディカル,736720000,B00209905,組織代用人工繊維布　プレジェット・チューブ,162,1
4549223013757,14549223013754,胸部外科キット,ホギメディカル,736720000,B00209905,組織代用人工繊維布　プレジェット・チューブ,162,3
4549223013757,24549223013751,胸部外科キット,ホギメディカル,736720000,B00209905,組織代用人工繊維布　プレジェット・チューブ,162,3
4549223013771,04549223013771,一般外科キット,ホギメディカル,733420000,B00202902011,吸引留置カテーテル　受動吸引型　フィルム・チューブドレーン　フィルム型,264,1
4549223013771,14549223013778,一般外科キット,ホギメディカル,733420000,B00202902011,吸引留置カテーテル　受動吸引型　フィルム・チューブドレーン　フィルム型,264,4
4549223013771,24549223013775,一般外科キット,ホギメディカル,733420000,B00202902011,吸引留置カテーテル　受動吸引型　フィルム・チューブドレーン　フィルム型,264,4
4549223015843,04549223015843,胸部外科キット,ホギメディカル,736720000,B00209905,組織代用人工繊維布　プレジェット・チューブ,162,1
4549223015843,14549223015840,胸部外科キット,ホギメディカル,736720000,B00209905,組織代用人工繊維布　プレジェット・チューブ,162,1
4549223015843,24549223015847,胸部外科キット,ホギメディカル,736720000,B00209905,組織代用人工繊維布　プレジェット・チューブ,162,1
4549223016215,04549223016215,脳外科キット,ホギメディカル,733400000,B00202901042,吸引留置カテーテル　能動吸引型　創部用　硬質型,4060,1
4549223016215,14549223016212,脳外科キット,ホギメディカル,733400000,B00202901042,吸引留置カテーテル　能動吸引型　創部用　硬質型,4060,2
4549223016215,24549223016219,脳外科キット,ホギメディカル,733400000,B00202901042,吸引留置カテーテル　能動吸引型　創部用　硬質型,4060,2
4549223016246,04549223016246,脳外科キット,ホギメディカル,733400000,B00202901042,吸引留置カテーテル　能動吸引型　創部用　硬質型,4060,1
4549223016246,14549223016243,脳外科キット,ホギメディカル,733400000,B00202901042,吸引留置カテーテル　能動吸引型　創部用　硬質型,4060,1
4549223016246,24549223016240,脳外科キット,ホギメディカル,733400000,B00202901042,吸引留置カテーテル　能動吸引型　創部用　硬質型,4060,1
4549223018172,04549223018172,一般外科キット,ホギメディカル,733420000,B00202902011,吸引留置カテーテル　受動吸引型　フィルム・チューブドレーン　フィルム型,264,1
