jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
4022495021106,04022495021106,個,,,,,サートダイン・ユニバーサルアダプター,4150228,－,,,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022495250674,04022495250674,個,14022495250671,箱,,,インジェクト　シリンジ,4606205V,２０ｍＬ,,,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022495250728,04022495250728,個,14022495250725,箱,,,インジェクト　シリンジ,4606108V,１０ｍＬ,,,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022495250773,04022495250773,個,14022495250770,箱,,,インジェクト　シリンジ,4606051V,５ｍＬ,,,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022495250827,04022495250827,個,14022495250824,箱,,,インジェクト　シリンジ,4606027V,２ｍＬ,,,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022495250872,04022495250872,個,14022495250879,箱,,,インジェクト　シリンジ,4606736V,２０ｍＬ,,,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022495250926,04022495250926,個,14022495250923,箱,,,インジェクト　シリンジ,4606728V,１０ｍＬ,,,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022495250971,04022495250971,個,14022495250978,箱,,,インジェクト　シリンジ,4606710V,５ｍＬ,,,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022495251022,04022495251022,個,14022495251029,箱,,,インジェクト　シリンジ,4606701V,２ｍＬ　ロック,,,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022495251374,04022495251374,個,14022495251371,箱,,,オムニフィックス　シリンジ,4617053V,５ｍＬ　ロック,,,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
