jan13keta,gtin14,product_name,manufacturer_name,iji_code,kinou_kubun_code,tokutei_name,reimbursement_price_yen,pack_qty
4946279100637,04946279100637,イージークリップスクリュー　１１ｍｍ,ケイセイ医科工業,734170000,B00206005011,固定用内副子（スクリュー）　その他のスクリュー　標準型　小型スクリュー（頭蓋骨・顔面・上下顎骨用）,2930,1
4946279100637,34946279100638,イージークリップスクリュー　１１ｍｍ,ケイセイ医科工業,734170000,B00206005011,固定用内副子（スクリュー）　その他のスクリュー　標準型　小型スクリュー（頭蓋骨・顔面・上下顎骨用）,2930,1
4946279100644,04946279100644,イージークリップスクリュー　１３ｍｍ,ケイセイ医科工業,734170000,B00206005011,固定用内副子（スクリュー）　その他のスクリュー　標準型　小型スクリュー（頭蓋骨・顔面・上下顎骨用）,2930,1
4946279100644,34946279100645,イージークリップスクリュー　１３ｍｍ,ケイセイ医科工業,734170000,B00206005011,固定用内副子（スクリュー）　その他のスクリュー　標準型　小型スクリュー（頭蓋骨・顔面・上下顎骨用）,2930,1
4946279100651,04946279100651,イージークリップスクリュー　１５ｍｍ,ケイセイ医科工業,734170000,B00206005011,固定用内副子（スクリュー）　その他のスクリュー　標準型　小型スクリュー（頭蓋骨・顔面・上下顎骨用）,2930,1
4946279100651,34946279100652,イージークリップスクリュー　１５ｍｍ,ケイセイ医科工業,734170000,B00206005011,固定用内副子（スクリュー）　その他のスクリュー　標準型　小型スクリュー（頭蓋骨・顔面・上下顎骨用）,2930,1
4946279100668,04946279100668,イージークリップスクリュー　１７ｍｍ,ケイセイ医科工業,734170000,B00206005011,固定用内副子（スクリュー）　その他のスクリュー　標準型　小型スクリュー（頭蓋骨・顔面・上下顎骨用）,2930,1
4946279100668,34946279100669,イージークリップスクリュー　１７ｍｍ,ケイセイ医科工業,734170000,B00206005011,固定用内副子（スクリュー）　その他のスクリュー　標準型　小型スクリュー（頭蓋骨・顔面・上下顎骨用）,2930,1
4946279100675,04946279100675,イージークリップスクリュー　５．５ｍｍ,ケイセイ医科工業,734170000,B00206005011,固定用内副子（スクリュー）　その他のスクリュー　標準型　小型スクリュー（頭蓋骨・顔面・上下顎骨用）,2930,1
4946279100675,34946279100676,イージークリップスクリュー　５．５ｍｍ,ケイセイ医科工業,734170000,B00206005011,固定用内副子（スクリュー）　その他のスクリュー　標準型　小型スクリュー（頭蓋骨・顔面・上下顎骨用）,2930,1
4946279100682,04946279100682,イージークリップスクリュー　７ｍｍ,ケイセイ医科工業,734170000,B00206005011,固定用内副子（スクリュー）　その他のスクリュー　標準型　小型スクリュー（頭蓋骨・顔面・上下顎骨用）,2930,1
