jan13keta,gtin14,product_name,manufacturer_name,iji_code,kinou_kubun_code,tokutei_name,reimbursement_price_yen,pack_qty
7611814052050,07611814052050,ボーン　スクリュウ,ジンマー・バイオメット,728900000,B00206002,固定用内副子（スクリュー）　一般スクリュー（生体用合金Ⅱ）,1530,1
7611814052067,07611814052067,ボーン　スクリュウ,ジンマー・バイオメット,728900000,B00206002,固定用内副子（スクリュー）　一般スクリュー（生体用合金Ⅱ）,1530,1
7611814052074,07611814052074,ボーン　スクリュウ,ジンマー・バイオメット,728900000,B00206002,固定用内副子（スクリュー）　一般スクリュー（生体用合金Ⅱ）,1530,1
7611814052081,07611814052081,ボーン　スクリュウ,ジンマー・バイオメット,728900000,B00206002,固定用内副子（スクリュー）　一般スクリュー（生体用合金Ⅱ）,1530,1
7611814052098,07611814052098,ボーン　スクリュウ,ジンマー・バイオメット,728900000,B00206002,固定用内副子（スクリュー）　一般スクリュー（生体用合金Ⅱ）,1530,1
7611814052104,07611814052104,ボーン　スクリュウ,ジンマー・バイオメット,728900000,B00206002,固定用内副子（スクリュー）　一般スクリュー（生体用合金Ⅱ）,1530,1
7611814052111,07611814052111,ボーン　スクリュウ,ジンマー・バイオメット,728900000,B00206002,固定用内副子（スクリュー）　一般スクリュー（生体用合金Ⅱ）,1530,1
7611814052128,07611814052128,ボーン　スクリュウ,ジンマー・バイオメット,728900000,B00206002,固定用内副子（スクリュー）　一般スクリュー（生体用合金Ⅱ）,1530,1
7611814052135,07611814052135,ボーン　スクリュウ,ジンマー・バイオメット,728900000,B00206002,固定用内副子（スクリュー）　一般スクリュー（生体用合金Ⅱ）,1530,1
7611814052142,07611814052142,ボーン　スクリュウ,ジンマー・バイオメット,728900000,B00206002,固定用内副子（スクリュー）　一般スクリュー（生体用合金Ⅱ）,1530,1
7611814052494,07611814052494,上腕骨用プラグ,ジンマー・バイオメット,738570000,B0020590101,オプション部品　人工関節用部品　一般オプション部品,19400,1
7611814052524,07611814052524,ドレーンツキ　プラグ,ジンマー・バイオメット,738570000,B0020590101,オプション部品　人工関節用部品　一般オプション部品,19400,1
