jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0192629396609,00192629396609,個,,,,,ETIBCK00,ETIBCK00,セメントキール,65500,1,マイクロポート・オーソペディックス・ジャパン,738580000,オプション部品（人工膝関節用部品・人工関節用部品（１））,65500,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629396616,00192629396616,個,,,,,ETKNCN01,ETKNCN01,ティビアルコーン　サイズ１,219000,1,マイクロポート・オーソペディックス・ジャパン,710010857,オプション部品（人工膝関節用部品・人工関節用部品（２））,219000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629396623,00192629396623,個,,,,,ETKNCN02,ETKNCN02,ティビアルコーン　サイズ２,219000,1,マイクロポート・オーソペディックス・ジャパン,710010857,オプション部品（人工膝関節用部品・人工関節用部品（２））,219000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629396630,00192629396630,個,,,,,ETKNCN03,ETKNCN03,ティビアルコーン　サイズ３,219000,1,マイクロポート・オーソペディックス・ジャパン,710010857,オプション部品（人工膝関節用部品・人工関節用部品（２））,219000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629396647,00192629396647,個,,,,,ETKNCN04,ETKNCN04,ティビアルコーン　サイズ４,219000,1,マイクロポート・オーソペディックス・ジャパン,710010857,オプション部品（人工膝関節用部品・人工関節用部品（２））,219000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629396654,00192629396654,個,,,,,ETKNCN05,ETKNCN05,ティビアルコーン　サイズ５,219000,1,マイクロポート・オーソペディックス・ジャパン,710010857,オプション部品（人工膝関節用部品・人工関節用部品（２））,219000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629396661,00192629396661,個,,,,,ETKNCN06,ETKNCN06,ティビアルコーン　サイズ６,219000,1,マイクロポート・オーソペディックス・ジャパン,710010857,オプション部品（人工膝関節用部品・人工関節用部品（２））,219000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629235564,00192629235564,個,,,,,DMNE2838,DMNE2838,28MM ID 38MM OD,77200,1,マイクロポート・オーソペディックス・ジャパン,710010712,人工股関節用材（骨盤側材料・ライナ-・デュアルモビリティ対応型）,77200,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629235571,00192629235571,個,,,,,DMNE2840,DMNE2840,28MM ID 40MM OD,77200,1,マイクロポート・オーソペディックス・ジャパン,710010712,人工股関節用材（骨盤側材料・ライナ-・デュアルモビリティ対応型）,77200,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629235588,00192629235588,個,,,,,DMNE2842,DMNE2842,28MM ID 42MM OD,77200,1,マイクロポート・オーソペディックス・ジャパン,710010712,人工股関節用材（骨盤側材料・ライナ-・デュアルモビリティ対応型）,77200,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629235595,00192629235595,個,,,,,DMNE2844,DMNE2844,28MM ID 44MM OD,77200,1,マイクロポート・オーソペディックス・ジャパン,710010712,人工股関節用材（骨盤側材料・ライナ-・デュアルモビリティ対応型）,77200,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629235601,00192629235601,個,,,,,DMNE2846,DMNE2846,28MM ID 46MM OD,77200,1,マイクロポート・オーソペディックス・ジャパン,710010712,人工股関節用材（骨盤側材料・ライナ-・デュアルモビリティ対応型）,77200,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629235618,00192629235618,個,,,,,DMNE2848,DMNE2848,28MM ID 48MM OD,77200,1,マイクロポート・オーソペディックス・ジャパン,710010712,人工股関節用材（骨盤側材料・ライナ-・デュアルモビリティ対応型）,77200,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629235625,00192629235625,個,,,,,DMNE2850,DMNE2850,28MM ID 50MM OD,77200,1,マイクロポート・オーソペディックス・ジャパン,710010712,人工股関節用材（骨盤側材料・ライナ-・デュアルモビリティ対応型）,77200,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629205536,00192629205536,個,,,,,DLDMGC38,DLDMGC38,Group C 38mm,106000,1,マイクロポート・オーソペディックス・ジャパン,710010769,人工股関節用材（骨盤側材料・デュアルモビリティ化ライナ-）,106000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629205543,00192629205543,個,,,,,DLDMGD40,DLDMGD40,Group D 40mm,106000,1,マイクロポート・オーソペディックス・ジャパン,710010769,人工股関節用材（骨盤側材料・デュアルモビリティ化ライナ-）,106000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629205550,00192629205550,個,,,,,DLDMGE42,DLDMGE42,Group E 42mm,106000,1,マイクロポート・オーソペディックス・ジャパン,710010769,人工股関節用材（骨盤側材料・デュアルモビリティ化ライナ-）,106000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629205567,00192629205567,個,,,,,DLDMGF44,DLDMGF44,Group F 44mm,106000,1,マイクロポート・オーソペディックス・ジャパン,710010769,人工股関節用材（骨盤側材料・デュアルモビリティ化ライナ-）,106000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629205574,00192629205574,個,,,,,DLDMGG46,DLDMGG46,Group G 46mm,106000,1,マイクロポート・オーソペディックス・ジャパン,710010769,人工股関節用材（骨盤側材料・デュアルモビリティ化ライナ-）,106000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629205581,00192629205581,個,,,,,DLDMGH50,DLDMGH50,Group H 50mm,106000,1,マイクロポート・オーソペディックス・ジャパン,710010769,人工股関節用材（骨盤側材料・デュアルモビリティ化ライナ-）,106000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629079359,00192629079359,個,,,,,PRGLHA01,PRGLHA01,サイズ1,266000,1,マイクロポート・オーソペディックス・ジャパン,738400000,人工股関節用材（大腿骨側材・大腿骨ステム（直）・標準型）,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629079366,00192629079366,個,,,,,PRGLHA02,PRGLHA02,サイズ2,266000,1,マイクロポート・オーソペディックス・ジャパン,738400000,人工股関節用材（大腿骨側材・大腿骨ステム（直）・標準型）,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629079373,00192629079373,個,,,,,PRGLHA03,PRGLHA03,サイズ3,266000,1,マイクロポート・オーソペディックス・ジャパン,738400000,人工股関節用材（大腿骨側材・大腿骨ステム（直）・標準型）,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629079380,00192629079380,個,,,,,PRGLHA04,PRGLHA04,サイズ4,266000,1,マイクロポート・オーソペディックス・ジャパン,738400000,人工股関節用材（大腿骨側材・大腿骨ステム（直）・標準型）,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629079397,00192629079397,個,,,,,PRGLHA05,PRGLHA05,サイズ5,266000,1,マイクロポート・オーソペディックス・ジャパン,738400000,人工股関節用材（大腿骨側材・大腿骨ステム（直）・標準型）,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629079403,00192629079403,個,,,,,PRGLHA06,PRGLHA06,サイズ6,266000,1,マイクロポート・オーソペディックス・ジャパン,738400000,人工股関節用材（大腿骨側材・大腿骨ステム（直）・標準型）,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629079410,00192629079410,個,,,,,PRGLHA07,PRGLHA07,サイズ7,266000,1,マイクロポート・オーソペディックス・ジャパン,738400000,人工股関節用材（大腿骨側材・大腿骨ステム（直）・標準型）,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629079427,00192629079427,個,,,,,PRGLHA08,PRGLHA08,サイズ8,266000,1,マイクロポート・オーソペディックス・ジャパン,738400000,人工股関節用材（大腿骨側材・大腿骨ステム（直）・標準型）,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629079434,00192629079434,個,,,,,PRGLHA09,PRGLHA09,サイズ9,266000,1,マイクロポート・オーソペディックス・ジャパン,738400000,人工股関節用材（大腿骨側材・大腿骨ステム（直）・標準型）,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629079441,00192629079441,個,,,,,PRGLHA10,PRGLHA10,サイズ10,266000,1,マイクロポート・オーソペディックス・ジャパン,738400000,人工股関節用材（大腿骨側材・大腿骨ステム（直）・標準型）,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629079502,00192629079502,個,,,,,PRGLHA11,PRGLHA11,サイズ1,266000,1,マイクロポート・オーソペディックス・ジャパン,738400000,人工股関節用材（大腿骨側材・大腿骨ステム（直）・標準型）,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0192629079519,00192629079519,個,,,,,PRGLHA12,PRGLHA12,サイズ2,266000,1,マイクロポート・オーソペディックス・ジャパン,738400000,人工股関節用材（大腿骨側材・大腿骨ステム（直）・標準型）,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,
