jan13,gtin14,product_name,manufacturer_name,iji_code,kinou_kubun_code,tokutei_name,reimbursement_price_yen,pack_qty
6940000000000,16900000000000,Crystal 気管切開チューブ　1重管,テレフレックスメディカルジャパン,732730000,B001003010111,（在宅）在宅寝たきり患者処置用気管切開後留置用チューブ　一般型　カフ付き気管切開チューブ　カフ上部吸引機能あり　一重管,"4,020",1
6940000000000,16900000000000,Crystal 気管切開チューブ　1重管,テレフレックスメディカルジャパン,732730000,B001003010111,（在宅）在宅寝たきり患者処置用気管切開後留置用チューブ　一般型　カフ付き気管切開チューブ　カフ上部吸引機能あり　一重管,"4,020",1
6940000000000,16900000000000,Crystal 気管切開チューブ　1重管,テレフレックスメディカルジャパン,732730000,B001003010111,（在宅）在宅寝たきり患者処置用気管切開後留置用チューブ　一般型　カフ付き気管切開チューブ　カフ上部吸引機能あり　一重管,"4,020",1
6940000000000,16900000000000,Crystal 気管切開チューブ　1重管,テレフレックスメディカルジャパン,732730000,B001003010111,（在宅）在宅寝たきり患者処置用気管切開後留置用チューブ　一般型　カフ付き気管切開チューブ　カフ上部吸引機能あり　一重管,"4,020",1
6940000000000,16900000000000,Crystal 気管切開チューブ　1重管,テレフレックスメディカルジャパン,732730000,B001003010111,（在宅）在宅寝たきり患者処置用気管切開後留置用チューブ　一般型　カフ付き気管切開チューブ　カフ上部吸引機能あり　一重管,"4,020",1
6940000000000,16900000000000,Crystal 気管切開チューブ　1重管,テレフレックスメディカルジャパン,732730000,B001003010111,（在宅）在宅寝たきり患者処置用気管切開後留置用チューブ　一般型　カフ付き気管切開チューブ　カフ上部吸引機能あり　一重管,"4,020",1
6940000000000,16900000000000,Crystal 気管切開チューブ　1重管,テレフレックスメディカルジャパン,732730000,B001003010111,（在宅）在宅寝たきり患者処置用気管切開後留置用チューブ　一般型　カフ付き気管切開チューブ　カフ上部吸引機能あり　一重管,"4,020",1
6940000000000,16900000000000,Crystal 気管切開チューブ　1重管,テレフレックスメディカルジャパン,732730000,B001003010111,（在宅）在宅寝たきり患者処置用気管切開後留置用チューブ　一般型　カフ付き気管切開チューブ　カフ上部吸引機能あり　一重管,"4,020",1
6940000000000,26900000000000,Crystal 気管切開チューブ　1重管,テレフレックスメディカルジャパン,732730000,B001003010111,（在宅）在宅寝たきり患者処置用気管切開後留置用チューブ　一般型　カフ付き気管切開チューブ　カフ上部吸引機能あり　一重管,"4,020",10
6940000000000,26900000000000,Crystal 気管切開チューブ　1重管,テレフレックスメディカルジャパン,732730000,B001003010111,（在宅）在宅寝たきり患者処置用気管切開後留置用チューブ　一般型　カフ付き気管切開チューブ　カフ上部吸引機能あり　一重管,"4,020",10
