jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0384800000010,00384800000010,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-0.00/-0.00/-0.00,5047200303000000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000027,00384800000027,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-0.25/-0.00/-0.00,5047200303010000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000034,00384800000034,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-0.50/-0.00/-0.00,5047200303020000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000041,00384800000041,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-0.75/-0.00/-0.00,5047200303030000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000058,00384800000058,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-1.00/-0.00/-0.00,5047200303040000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000065,00384800000065,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-1.25/-0.00/-0.00,5047200303050000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000072,00384800000072,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-1.50/-0.00/-0.00,5047200303060000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000089,00384800000089,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-1.75/-0.00/-0.00,5047200303070000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000096,00384800000096,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-2.00/-0.00/-0.00,5047200303080000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000102,00384800000102,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-2.25/-0.00/-0.00,5047200303090000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000119,00384800000119,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-2.50/-0.00/-0.00,5047200303100000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000126,00384800000126,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-2.75/-0.00/-0.00,5047200303110000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000133,00384800000133,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-3.00/-0.00/-0.00,5047200303120000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000140,00384800000140,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-3.25/-0.00/-0.00,5047200303130000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000157,00384800000157,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-3.50/-0.00/-0.00,5047200303140000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000164,00384800000164,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-3.75/-0.00/-0.00,5047200303150000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000171,00384800000171,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-4.00/-0.00/-0.00,5047200303160000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000188,00384800000188,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-4.25/-0.00/-0.00,5047200303170000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000195,00384800000195,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-4.50/-0.00/-0.00,5047200303180000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000201,00384800000201,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-4.75/-0.00/-0.00,5047200303190000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000218,00384800000218,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-5.00/-0.00/-0.00,5047200303200000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000225,00384800000225,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-5.25/-0.00/-0.00,5047200303210000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000232,00384800000232,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-5.50/-0.00/-0.00,5047200303220000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000249,00384800000249,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-5.75/-0.00/-0.00,5047200303230000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000256,00384800000256,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-6.00/-0.00/-0.00,5047200303240000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000270,00384800000270,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-6.50/-0.00/-0.00,5047200303260000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000294,00384800000294,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-7.00/-0.00/-0.00,5047200303280000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000317,00384800000317,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-7.50/-0.00/-0.00,5047200303300000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000331,00384800000331,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-8.00/-0.00/-0.00,5047200303320000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000355,00384800000355,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-8.50/-0.00/-0.00,5047200303340000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000379,00384800000379,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-9.00/-0.00/-0.00,5047200303360000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000393,00384800000393,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-9.50/-0.00/-0.00,5047200303380000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384800000416,00384800000416,箱,,,,,LaForte 1day UV Lena＿TRIAL＿-10.00/-0.00/-0.00,5047200303400000,30PK,,,Ｐｅｇａｖｉｓｉｏｎ　Ｊａｐａｎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000532,00384401000532,本,,,,,インターガード　ウーブン　Ｙ管１２×６㎜　５０㎝,IGW1206,１２×６㎜　５０㎝,131000,1,ゲティンゲグループ・ジャパン,737640000,人工血管（永久留置型・大血管用・腹大動脈分岐用）,131000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000549,00384401000549,本,,,,,インターガード　ウーブン　Ｙ管１４×７㎜　５０㎝,IGW1407,１４×７㎜　５０㎝,131000,1,ゲティンゲグループ・ジャパン,737640000,人工血管（永久留置型・大血管用・腹大動脈分岐用）,131000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000556,00384401000556,本,,,,,インターガード　ウーブン　Ｙ管１６×８㎜　５０㎝,IGW1608,１６×８㎜　５０㎝,131000,1,ゲティンゲグループ・ジャパン,737640000,人工血管（永久留置型・大血管用・腹大動脈分岐用）,131000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000563,00384401000563,本,,,,,インターガード　ウーブン　Ｙ管１８×９㎜　５０㎝,IGW1809,１８×９㎜　５０㎝,131000,1,ゲティンゲグループ・ジャパン,737640000,人工血管（永久留置型・大血管用・腹大動脈分岐用）,131000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000570,00384401000570,本,,,,,インターガード　ウーブン　Ｙ管２０×１０㎜　５０㎝,IGW2010,２０×１０㎜　５０㎝,131000,1,ゲティンゲグループ・ジャパン,737640000,人工血管（永久留置型・大血管用・腹大動脈分岐用）,131000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000587,00384401000587,本,,,,,インターガード　ウーブン　Ｙ管２２×１１㎜　５０㎝,IGW2211,２２×１１㎜　５０㎝,131000,1,ゲティンゲグループ・ジャパン,737640000,人工血管（永久留置型・大血管用・腹大動脈分岐用）,131000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000594,00384401000594,本,,,,,インターガード　ウーブン　Ｙ管２４×１２㎜　５０㎝,IGW2412,２４×１２㎜　５０㎝,131000,1,ゲティンゲグループ・ジャパン,737640000,人工血管（永久留置型・大血管用・腹大動脈分岐用）,131000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401010722,00384401010722,本,,,,,インターガード　ウーブン　アオルティックアーチ　４分枝管２２㎜　５０㎝,HEWAA2210080810/1,２２㎜　５０㎝,237000,1,ゲティンゲグループ・ジャパン,737630000,人工血管（永久留置型・大血管用・２分岐以上・標準型）,237000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401010739,00384401010739,本,,,,,インターガード　ウーブン　アオルティックアーチ　４分枝管２４㎜　５０㎝,HEWAA2410080810/1,２４㎜　５０㎝,237000,1,ゲティンゲグループ・ジャパン,737630000,人工血管（永久留置型・大血管用・２分岐以上・標準型）,237000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401010746,00384401010746,本,,,,,インターガード　ウーブン　アオルティックアーチ　４分枝管２６㎜　５０㎝,HEWAA2610080810/1,２６㎜　５０㎝,237000,1,ゲティンゲグループ・ジャパン,737630000,人工血管（永久留置型・大血管用・２分岐以上・標準型）,237000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401010753,00384401010753,本,,,,,インターガード　ウーブン　アオルティックアーチ　４分枝管２８㎜　５０㎝,HEWAA2810080810/1,２８㎜　５０㎝,237000,1,ゲティンゲグループ・ジャパン,737630000,人工血管（永久留置型・大血管用・２分岐以上・標準型）,237000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401010760,00384401010760,本,,,,,インターガード　ウーブン　アオルティックアーチ　４分枝管３０㎜　５０㎝,HEWAA3010080810/1,３０㎜　５０㎝,237000,1,ゲティンゲグループ・ジャパン,737630000,人工血管（永久留置型・大血管用・２分岐以上・標準型）,237000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000037,00384401000037,本,,,,,インターガード　ウーブン　ストレート管８㎜　３０㎝,IGW0008-30,８㎜　３０㎝,1870,30,ゲティンゲグループ・ジャパン,737660000,人工血管（永久留置型・小血管用・標準型・外部サポ-トなし）,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000044,00384401000044,本,,,,,インターガード　ウーブン　ストレート管８㎜　７０㎝,IGW0008-70,８㎜　７０㎝,1870,70,ゲティンゲグループ・ジャパン,737660000,人工血管（永久留置型・小血管用・標準型・外部サポ-トなし）,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000051,00384401000051,本,,,,,インターガード　ウーブン　ストレート管１０ｍｍ×３０ｃｍ,IGW0010-30,１０ｍｍ×３０ｃｍ,1870,30,ゲティンゲグループ・ジャパン,737660000,人工血管（永久留置型・小血管用・標準型・外部サポ-トなし）,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000082,00384401000082,本,,,,,インターガード　ウーブン　ストレート管１２㎜　３０㎝,IGW0012-30,１２㎜　３０㎝,110000,1,ゲティンゲグループ・ジャパン,737610000,人工血管（永久留置型・大血管用・分岐なし）,110000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000105,00384401000105,本,,,,,インターガード　ウーブン　ストレート管１４㎜　３０㎝,IGW0014-30,１４㎜　３０㎝,110000,1,ゲティンゲグループ・ジャパン,737610000,人工血管（永久留置型・大血管用・分岐なし）,110000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000129,00384401000129,本,,,,,インターガード　ウーブン　ストレート管１６㎜　３０㎝,IGW0016-30,１６㎜　３０㎝,110000,1,ゲティンゲグループ・ジャパン,737610000,人工血管（永久留置型・大血管用・分岐なし）,110000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0384401000143,00384401000143,本,,,,,インターガード　ウーブン　ストレート管１８㎜　３０㎝,IGW0018-30,１８㎜　３０㎝,110000,1,ゲティンゲグループ・ジャパン,737610000,人工血管（永久留置型・大血管用・分岐なし）,110000,,,,,,,,,,,,,,,,,,,,,,,,,,,
