jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
4045439001125,04045439001125,個,14045439001122,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,B1078765,ＵＳＰ：２－０　紫　４５ｃｍ×４　丸針強彎　ＨＲ４０Ｓ　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439002771,04045439002771,個,14045439002778,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1048264,ＵＳＰ：４－０　紫　７０ｃｍ　逆三角針　直　ＧＳ６０,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439004393,04045439004393,個,14045439004390,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,B1078656,ＵＳＰ：２　紫　７０ｃｍ×４　丸針　強彎　ＨＲ６５,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439017546,04045439017546,個,14045439017543,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1078741,ＵＳＰ：３－０　紫　４５ｃｍ×４　丸針　強彎　ＨＲ２６　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439017553,04045439017553,個,14045439017550,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1078742,ＵＳＰ：２－０　紫　４５ｃｍ×４　丸針　強彎　ＨＲ２６　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439017560,04045439017560,個,14045439017567,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1078641,ＵＳＰ：３－０　紫　７０ｃｍ×４　丸針　強彎　ＨＲ２６　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439019359,04045439019359,個,14045439019356,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1048719,ＵＳＰ：４－０　紫　４５ｃｍ×４　丸針　強彎　ＨＲ１３　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439019434,04045439019434,個,14045439019431,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1078640,ＵＳＰ：４－０　紫　７０ｃｍ×４　丸針　強彎　ＨＲ２６　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439019472,04045439019472,個,14045439019479,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1078713,ＵＳＰ：４－０　紫　４５ｃｍ×４　丸針　強彎　ＨＲ１７　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439019489,04045439019489,個,14045439019486,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1078714,ＵＳＰ：３－０　紫　４５ｃｍ×４　丸針　強彎　ＨＲ１７　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439019502,04045439019502,個,14045439019509,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1078729,ＵＳＰ：４－０　紫　４５ｃｍ×４　丸針　強彎　ＨＲ２２　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439019519,04045439019519,個,14045439019516,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1078730,ＵＳＰ：３－０　紫　４５ｃｍ×４　丸針　強彎　ＨＲ２２　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439019533,04045439019533,個,14045439019530,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1078740,ＵＳＰ：４－０　紫　４５ｃｍ×４　丸針　強彎　ＨＲ２６　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439019618,04045439019618,個,14045439019615,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1078794,ＵＳＰ：３－０　紫　４５ｃｍ×４　丸針強彎　ＨＲ３７Ｓ　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439019625,04045439019625,個,14045439019622,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1078795,ＵＳＰ：２－０　紫　４５ｃｍ×４　丸針強彎　ＨＲ３７Ｓ　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439030989,04045439030989,個,14045439030986,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,B1049696,ＵＳＰ：０　白　７０ｃｍ×４　丸針　強彎　ＨＲ３７Ｓ　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439030996,04045439030996,個,14045439030993,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,B1049697,ＵＳＰ：１　白　７０ｃｍ×４　丸針　強彎　ＨＲ３７Ｓ　ＴＯ,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439031023,04045439031023,個,14045439031020,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,B1049712,ＵＳＰ：３－０　白　４５ｃｍ×４　丸針　強彎　ＨＲ１７,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439031511,04045439031511,個,14045439031518,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1049007,ＵＳＰ：５－０　白　７０ｃｍ　丸針　強彎　ＨＲ１３,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045439031559,04045439031559,個,14045439031556,袋,,,ポリグリコール酸製手術用縫合糸　サフィール,C1049013,ＵＳＰ：４－０　白　７０ｃｍ　丸針　強彎　ＨＲ１７,,1,ビー・ブラウンエースクラップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
