jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
4048551195833,04048551195833,本,,,,,ＤＡＶＩＳ－ＭＥＹＥＲ舌圧子,743935,Tongue Blade with anesthetic tube size 3 1/2  33 x 98 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551001172,04048551001172,本,,,,,ＢＲＵＥＮＩＮＧＳ　舌圧子,740000,Tongue Depressor， length 19 cm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195536,04048551195536,本,,,,,ＦＲＥＮＺＥＬ舌圧子,740200,Tongue Depressor， length 16.5 cm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195543,04048551195543,本,,,,,ＭＯＲＩＴＺ－ＳＣＨＭＩＤＴ舌圧子,740500,Tongue Depressor， length 19 cm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195550,04048551195550,本,,,,,ＨＡＲＴＭＡＮＮ　舌圧子,740700,Tongue Depressor， length 17 cm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195758,04048551195758,本,,,,,ＤＡＶＩＳ－ＭＥＹＥＲ舌圧子,743915,with anesthetic tube， size 1 1/2， 29 x 73 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195772,04048551195772,本,,,,,ＤＡＶＩＳ－ＭＥＹＥＲ舌圧子,743920,Tongue Blade， with anesthetic tube， size 2， 30 x 76 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195796,04048551195796,本,,,,,ＤＡＶＩＳ－ＭＥＹＥＲ舌圧子,743925,Universal， for biopsy,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195802,04048551195802,本,,,,,ＤＡＶＩＳ－ＭＥＹＥＲ舌圧子,743925X,Tongue Blade， CO2-LASER ， size 2 1/2， 30 mm x 80 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195819,04048551195819,本,,,,,ＤＡＶＩＳ－ＭＥＹＥＲ舌圧子,743930,Tongue Blade， with anesthetic tube， size 3， 32 x 88 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195840,04048551195840,本,,,,,ＤＡＶＩＳ－ＭＥＹＥＲ舌圧子,743940,Tongue Blade， with anesthetic tube， size 4， 34 x 108 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195857,04048551195857,本,,,,,ＨＥＲＢＥＲＨＯＬＤ舌圧子,744101,HERBERHOLD Tongue Blade ， size 1， 29 x 65 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195864,04048551195864,本,,,,,ＨＥＲＢＥＲＨＯＬＤ舌圧子,744102,HERBERHOLD Tongue Blade ， size 2， 33 x 73 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195871,04048551195871,本,,,,,ＨＥＲＢＥＲＨＯＬＤ舌圧子,744103,HERBERHOLD Tongue Blade， size 3， 38 x 83 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195888,04048551195888,本,,,,,ＨＥＲＢＥＲＨＯＬＤ舌圧子,744104,HERBERHOLD Tongue Blade，size 4， 41 x 98 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195901,04048551195901,本,,,,,ＲＵＳＳＥＬ－ＤＡＶＩＳ舌圧子　サイズ１,744201,size 1， 30 x 70 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195932,04048551195932,本,,,,,ＲＵＳＳＥＬ－ＤＡＶＩＳ舌圧子　サイズ２,744202,size 2， 34 x 80 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195956,04048551195956,本,,,,,ＲＵＳＳＥＬ－ＤＡＶＩＳ舌圧子　サイズ３,744203,size 3， 39 x 84 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551195987,04048551195987,本,,,,,ＲＵＳＳＥＬ－ＤＡＶＩＳ舌圧子　サイズ４,744204,size 4， 42 x 98 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551196007,04048551196007,本,,,,,ＲＵＳＳＥＬ－ＤＡＶＩＳ舌圧子,744205,size 5， 47 x 105 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551196038,04048551196038,本,,,,,ＤＯＵＧＨＴＹ舌圧子,744301,Tongue Blade，size 1， 28 x 69 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551196045,04048551196045,本,,,,,ＤＯＵＧＨＴＹ舌圧子,744302,Tongue Blade，size 2， 32 x 77 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048551196069,04048551196069,本,,,,,ＤＯＵＧＨＴＹ舌圧子,744303,Tongue Blade，size 3， 34 x 85 mm,,1,カールストルツ・エンドスコピー・ジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
