jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0351688060139,00351688060139,個,,,,,動脈血採血キット＿プロ・ベントプラス　　針つき　３ｍＬ　２２Ｇ×１　１／４　inch　（３２ｍｍ）　２５本／箱,G1459J,針つき　３ｍＬ　２２Ｇ×１　１／４　inch　（３２ｍｍ）,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688060146,00351688060146,個,,,,,動脈血採血キット＿プロ・ベントプラス　　針つき　３ｍＬ　２３Ｇ×１　１／４　inch　（３２ｍｍ）　２５本／箱,G1460J,針つき　３ｍＬ　２３Ｇ×１　１／４　inch　（３２ｍｍ）,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688060153,00351688060153,個,,,,,動脈血採血キット＿プロ・ベントプラス　　針つき　１ｍＬ　２２Ｇ×１　１／４　inch　（３２ｍｍ）　２５本／箱,G1461J,針つき　１ｍＬ　２２Ｇ×１　１／４　inch　（３２ｍｍ）,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688060160,00351688060160,個,,,,,動脈血採血キット＿プロ・ベントプラス　　針つき　１ｍＬ　２３Ｇ×１　１／４　inch　（３２ｍｍ）　２５本／箱,G1462J,針つき　１ｍＬ　２３Ｇ×１　１／４　inch　（３２ｍｍ）,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688060177,00351688060177,個,,,,,動脈血採血キット＿プロ・ベントプラス　　針つき　３ｍＬ　２２Ｇ×１　inch　（２５ｍｍ）　２５本／箱,G1463J,針つき　３ｍＬ　２２Ｇ×１　inch　（２５ｍｍ）,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688060184,00351688060184,個,,,,,動脈血採血キット＿プロ・ベントプラス　　針つき　３ｍＬ　２３Ｇ×１　inch　（２５ｍｍ）　２５本／箱,G1464J,針つき　３ｍＬ　２３Ｇ×１　inch　（２５ｍｍ）,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688060191,00351688060191,個,,,,,動脈血採血キット＿プロ・ベントプラス　　針つき　１ｍＬ　２３Ｇ×１　inch　（２５ｍｍ）　２５本／箱,G1465J,針つき　１ｍＬ　２３Ｇ×１　inch　（２５ｍｍ）,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688060207,00351688060207,個,,,,,動脈血採血キット＿プロ・ベントプラス　　針つき　１ｍＬ　２５Ｇ×５／８　inch　（１６ｍｍ）　２５本／箱,G1466J,針つき　１ｍＬ　２５Ｇ×５／８　inch　（１６ｍｍ）,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688060214,00351688060214,個,,,,,動脈血採血キット＿プロ・ベントプラス　　針なし　３ｍＬ　　２５本／箱,G1467J,針なし　３ｍＬ,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688060221,00351688060221,個,,,,,動脈血採血キット＿プロ・ベントプラス　　針なし　１ｍＬ　　２５本／箱,G1468J,針なし　１ｍＬ,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688060238,00351688060238,個,,,,,動脈血採血キット＿ラインドロープラス　　針なし　３ｍＬ　　２５本／箱,G1469J,針なし　３ｍＬ,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688060245,00351688060245,個,,,,,動脈血採血キット＿ラインドロープラス　　針なし　１ｍＬ　　２５本／箱,G1470J,針なし　１ｍＬ,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688010189,00351688010189,個,,,,,動脈血採血キット　ラインドロープラス　針なし　３ｍＬ　ルアーロック　２００本／箱,4042-2,針なし　３ｍＬ　ルアーロック,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688070213,00351688070213,個,,,,,動脈血採血キット　プロ　ベントプラス　針なし　３ｍＬ　ルアーロック　２００本／箱,4346-2,針なし　３ｍＬ　ルアーロック,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688432011,00351688432011,個,,,,,ブリージングフィルタ　（４０個／箱）,002862,麻酔器／呼吸用フィルタ,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688406845,00351688406845,個,,,,,Ｓウェーブカット蛇管　１８３ｃｍ　　（５０本／箱）,001860,Ｓウェーブカット蛇管　１８３ｃｍ,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0351688411948,00351688411948,個,,,,,Ｓウェーブカット蛇管　１５２ｃｍ　　（５０本／箱）,001861,Ｓウェーブカット蛇管　１５２ｃｍ,,1,ＩＣＵメディカルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
