jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0350770947921,00350770947921,本,10350770947928,本,,,MIC延長チューブ,0105-06,-,,,アバノス・メディカル・ジャパン・インク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0350770947945,00350770947945,本,10350770947942,本,,,MIC延長チューブ,0105-12,-,,,アバノス・メディカル・ジャパン・インク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0350770949284,00350770949284,本,10350770949281,本,,,MIC直角接続チューブ,0121-12J,-,,,アバノス・メディカル・ジャパン・インク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0350770949307,00350770949307,本,10350770949304,本,,,MIC直角接続チューブ,0121-24J,-,,,アバノス・メディカル・ジャパン・インク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0350770949338,00350770949338,本,10350770949335,本,,,MICボーラスストレート接続チューブ,0123-12,-,,,アバノス・メディカル・ジャパン・インク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0350770949352,00350770949352,本,10350770949359,本,,,MICボーラスストレート接続チューブ,0123-24,-,,,アバノス・メディカル・ジャパン・インク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0350770949376,00350770949376,本,10350770949373,本,,,MICボーラス直角接続チューブ,0124-12,-,,,アバノス・メディカル・ジャパン・インク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0350770949390,00350770949390,本,10350770949397,本,,,MICボーラス直角接続チューブ,0124-24,-,,,アバノス・メディカル・ジャパン・インク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0350770441818,00350770441818,本,10350770441815,箱,,,MIC直角接続チューブ30cm ENFitRコネクタ,0141-12,ISO 80369-3対応,,,アバノス・メディカル・ジャパン・インク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0350770441801,00350770441801,本,10350770441808,箱,,,MIC直角接続チューブ60cm ENFitRコネクタ,0141-24,ISO 80369-4対応,,,アバノス・メディカル・ジャパン・インク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
