jan13,gtin14,product_name,manufacturer_name,iji_code,kinou_kubun_code,tokutei_name,reimbursement_price_yen,pack_qty
0352000000000,00352000000000,ブルーライン気管支内チューブ＿右用２８Ｆｒ　１本,スミスメディカル・ジャパン,733280000,B0020270102,気管内チューブ　カフあり　カフ上部吸引機能なし,569,1
0352000000000,00352000000000,ブルーライン気管支内チューブ＿右用３２Ｆｒ　１本,スミスメディカル・ジャパン,733280000,B0020270102,気管内チューブ　カフあり　カフ上部吸引機能なし,569,1
0352000000000,00352000000000,ブルーライン気管支内チューブ＿右用３５Ｆｒ　１本,スミスメディカル・ジャパン,733280000,B0020270102,気管内チューブ　カフあり　カフ上部吸引機能なし,569,1
0352000000000,00352000000000,ブルーライン気管支内チューブ＿右用３９Ｆｒ　１本,スミスメディカル・ジャパン,733280000,B0020270102,気管内チューブ　カフあり　カフ上部吸引機能なし,569,1
0352000000000,00352000000000,ブルーライン気管支内チューブ＿右用３７Ｆｒ　１本,スミスメディカル・ジャパン,733280000,B0020270102,気管内チューブ　カフあり　カフ上部吸引機能なし,569,1
0352000000000,00352000000000,ブルーライン気管支内チューブ＿右用４１Ｆｒ　１本,スミスメディカル・ジャパン,733280000,B0020270102,気管内チューブ　カフあり　カフ上部吸引機能なし,569,1
0352000000000,00352000000000,ブルーライン気管支内チューブ＿左用２８Ｆｒ　１本,スミスメディカル・ジャパン,733280000,B0020270102,気管内チューブ　カフあり　カフ上部吸引機能なし,569,1
0352000000000,00352000000000,ブルーライン気管支内チューブ＿左用３２Ｆｒ　１本,スミスメディカル・ジャパン,733280000,B0020270102,気管内チューブ　カフあり　カフ上部吸引機能なし,569,1
0352000000000,00352000000000,ブルーライン気管支内チューブ＿左用３５Ｆｒ　１本,スミスメディカル・ジャパン,733280000,B0020270102,気管内チューブ　カフあり　カフ上部吸引機能なし,569,1
0352000000000,00352000000000,ブルーライン気管支内チューブ＿左用３７Ｆｒ　１本,スミスメディカル・ジャパン,733280000,B0020270102,気管内チューブ　カフあり　カフ上部吸引機能なし,569,1
0352000000000,00352000000000,ブルーライン気管支内チューブ＿左用３９Ｆｒ　１本,スミスメディカル・ジャパン,733280000,B0020270102,気管内チューブ　カフあり　カフ上部吸引機能なし,569,1
0352000000000,00352000000000,ブルーライン気管支内チューブ＿左用４１Ｆｒ　１本,スミスメディカル・ジャパン,733280000,B0020270102,気管内チューブ　カフあり　カフ上部吸引機能なし,569,1
