jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0184360000341,00184360000341,個,,,,,ComboWire,9500,‐,211000,1,フィリップス・ジャパン,733040000,冠動脈造影用センサ-付ガイドワイヤ-（コンビネ-ション型）,211000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000334,00184360000334,個,,,,,ComboWire,9515,‐,211000,1,フィリップス・ジャパン,733040000,冠動脈造影用センサ-付ガイドワイヤ-（コンビネ-ション型）,211000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000402,00184360000402,個,,,,,SmartWireⅡ,6600,‐,128000,1,フィリップス・ジャパン,710010646,血管造影用圧センサ-付材料（血管造影用圧ガイドワイヤ-）,128000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000419,00184360000419,個,,,,,SmartWireⅡ,6600Ｊ,‐,128000,1,フィリップス・ジャパン,710010646,血管造影用圧センサ-付材料（血管造影用圧ガイドワイヤ-）,128000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000426,00184360000426,個,,,,,SmartWireⅡ,6603,‐,128000,1,フィリップス・ジャパン,710010646,血管造影用圧センサ-付材料（血管造影用圧ガイドワイヤ-）,128000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000433,00184360000433,個,,,,,SmartWireⅡ,6603Ｊ,‐,128000,1,フィリップス・ジャパン,710010646,血管造影用圧センサ-付材料（血管造影用圧ガイドワイヤ-）,128000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000112,00184360000112,個,,,,,FloWire,1400,‐,158000,1,フィリップス・ジャパン,728690000,冠動脈造影用センサ-付ガイドワイヤ-（フロ-センサ-型）,158000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000129,00184360000129,個,,,,,FloWire,1400Ｊ,‐,158000,1,フィリップス・ジャパン,728690000,冠動脈造影用センサ-付ガイドワイヤ-（フロ-センサ-型）,158000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000150,00184360000150,個,,,,,FloWire,1403,‐,158000,1,フィリップス・ジャパン,728690000,冠動脈造影用センサ-付ガイドワイヤ-（フロ-センサ-型）,158000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000167,00184360000167,個,,,,,FloWire,1403Ｊ,‐,158000,1,フィリップス・ジャパン,728690000,冠動脈造影用センサ-付ガイドワイヤ-（フロ-センサ-型）,158000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000037,00184360000037,個,,,,,VISIONS PV ．018,86700,‐,66500,1,フィリップス・ジャパン,728500000,血管内超音波プロ-ブ（標準・細径）,66500,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000044,00184360000044,個,,,,,VISIONS PV 8．2F,88900,‐,52800,1,フィリップス・ジャパン,728490000,血管内超音波プロ-ブ（標準・太径）,52800,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000631,00184360000631,個,,,,,Vision PV．014,85910,‐,66500,1,フィリップス・ジャパン,728500000,血管内超音波プロ-ブ（標準・細径）,66500,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000013,00184360000013,個,,,,,AVANAR F／X,85700,‐,66500,1,フィリップス・ジャパン,728500000,血管内超音波プロ-ブ（標準・細径）,66500,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000020,00184360000020,個,,,,,EAGLE EYE GOLD,85900,‐,66500,1,フィリップス・ジャパン,728500000,血管内超音波プロ-ブ（標準・細径）,66500,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000358,00184360000358,個,,,,,REVOLUTION,89000,‐,66500,1,フィリップス・ジャパン,728500000,血管内超音波プロ-ブ（標準・細径）,66500,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000860,00184360000860,個,,,,,VIBE RX，10-150-15,10-150-15,‐,183000,1,フィリップス・ジャパン,728520000,血管内超音波プロ-ブ（バル-ン付・細径）,183000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000877,00184360000877,個,,,,,VIBE RX，10-200-15,10-200-15,‐,183000,1,フィリップス・ジャパン,728520000,血管内超音波プロ-ブ（バル-ン付・細径）,183000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000884,00184360000884,個,,,,,VIBE RX，10-250-15,10-250-15,‐,183000,1,フィリップス・ジャパン,728520000,血管内超音波プロ-ブ（バル-ン付・細径）,183000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000891,00184360000891,個,,,,,VIBE RX，10-300-15,10-300-15,‐,183000,1,フィリップス・ジャパン,728520000,血管内超音波プロ-ブ（バル-ン付・細径）,183000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000907,00184360000907,個,,,,,VIBE RX，10-350-15,10-350-15,‐,183000,1,フィリップス・ジャパン,728520000,血管内超音波プロ-ブ（バル-ン付・細径）,183000,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184360000914,00184360000914,個,,,,,VIBE RX，10-400-15,10-400-15,‐,183000,1,フィリップス・ジャパン,728520000,血管内超音波プロ-ブ（バル-ン付・細径）,183000,,,,,,,,,,,,,,,,,,,,,,,,,,,
