jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0841036026974,00841036026974,個,,,,,Ｕ　ＯＦ　Ｍ　舌圧子＆チークレトラクター,09-0103,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036048488,00841036048488,個,,,,,ＵＮＩＶＥＲＳＡＬ　ＣＲＩＬＥ－ＷＯＯＤ　ＮＤＬＨＬＤ，ＦＩ,51-6430,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036048501,00841036048501,個,,,,,ハルセイ　持針器　１３ＣＭ　５ＴＣ,51-6500,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036048518,00841036048518,個,,,,,ＤＥＲＦ　持針器　１２ＣＭ　鋭,51-6501,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036048525,00841036048525,個,,,,,ＨＡＬＳＥＹ　持針器　直　チップ付,51-6502,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036048563,00841036048563,個,,,,,ＢＡＢＹ　ＣＲＩＬＥ－ＷＯＯＤ　ＮＥＥＤＬＥＨＯＬＤＥＲ,51-6506,ＴＣ，１５ＣＭ,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036048587,00841036048587,個,,,,,ＣＲＩＬＥ－ＷＯＯＤ　ＮＥＥＤＬＥＨＯＬＤＥＲ，　１８ＣＭ,51-6508,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036048594,00841036048594,個,,,,,ＣＲＩＬＥ－ＷＯＯＤ　ＮＥＥＤＬＥＨＯＬＤＥＲ，　２０ＣＭ,51-6509,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036048747,00841036048747,個,,,,,ＳＡＲＯＴ　ＮＤＬＨＬＤＲ，ＦＩＮＥ，１８ＣＭ，７”．ＴＣ,51-6531,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036048792,00841036048792,個,,,,,ＦＲＥＮＣＨ－ＥＹＥ　ＮＨ，ＦＩＮＥ，１５ＣＭ，６”，ＴＣ,51-6561,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036048945,00841036048945,個,,,,,ＤＥＢＡＫＥＹ　持針器　１５ＣＭ,51-6598,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036048983,00841036048983,個,,,,,ＲＹＤＥＲ　ＮＤＬＨＬＤＲ，ＦＩＮＥ，１８ＣＭ，７”，ＴＣ,51-6605,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036049003,00841036049003,個,,,,,ウェブスター持針器　１１．５ＣＭ,51-6611,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0841036049010,00841036049010,個,,,,,ウェブスター持針器、スムース１１．５ＣＭ,51-6612,－,,,ジンマー・バイオメット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
