jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0848782006861,00848782006861,本,10848782006868,箱,,,プロマグ２．５　バイオプシーニードル１４Ｇｘ１００ｍｍ,765014100,１４Ｇ×１０ｃｍ,,1,スーガン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0848782006977,00848782006977,本,10848782006974,箱,,,プロマグ２．５　バイオプシーニードル１６Ｇｘ１００ｍｍ,765016100,１６Ｇ×１０ｃｍ,,1,スーガン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0848782006960,00848782006960,本,10848782006967,箱,,,プロマグ２．５　バイオプシーニードル１６Ｇｘ１６０ｍｍ,765016160,１６Ｇ×１６ｃｍ,,1,スーガン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0848782006854,00848782006854,本,10848782006851,箱,,,プロマグ２．５　バイオプシーニードル１８Ｇｘ１６０ｍｍ,765018160,１８Ｇ×１６ｃｍ,,,スーガン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0848782007097,00848782007097,本,10848782007094,箱,,,プロマグ１．４　バイオプシーニードル１６Ｇｘ１２０ｍｍ,765116120,１６Ｇ×１２ｃｍ,,1,スーガン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0848782001521,00848782001521,本,10848782001528,箱,,,Ｊタイプ　１１Ｇｘ１００ｍｍ,DBMNJ1104TL,１１Ｇ×１０ｃｍ、トラップロック付,,1,スーガン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0848782001798,00848782001798,本,10848782001795,箱,,,チバ　２０Ｇｘ９０ｍｍ,MCN2003,２０Ｇ×９ｃｍ,,,スーガン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0848782006953,00848782006953,本,10848782006950,箱,,,プロマグ２．５　バイオプシーニードル１６Ｇｘ２００ｍｍ,765016200,１６Ｇ×２０ｃｍ,,1,スーガン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0848782006922,00848782006922,本,10848782006929,箱,,,プロマグ２．５　バイオプシーニードル１８Ｇｘ２００ｍｍ,765018200,１８Ｇ×２０ｃｍ,,1,スーガン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0848782006915,00848782006915,本,10848782006912,箱,,,プロマグ２．５　バイオプシーニードル１８Ｇｘ２５０ｍｍ,765018250,１８Ｇ×２５ｃｍ,,1,スーガン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
