jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
0849593002752,00849593002752,箱,,,,,ECG Adapter，3 lead，Welch Allyn,MP04305,―,,,ドレーゲルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0849593002769,00849593002769,箱,,,,,ECG Adapter，5 lead，Welch Allyn,MP04306,―,,,ドレーゲルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0849593002776,00849593002776,箱,,,,,ECG Adapter， 3 lead， Mindray,MP04312,―,,,ドレーゲルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0849593002783,00849593002783,箱,,,,,ECG Adapter， 5 lead， Mindray,MP04310,―,,,ドレーゲルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0849593002790,00849593002790,箱,,,,,ECG Adapter，3 lead，NihonKohden,MP04316,―,,,ドレーゲルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0849593002806,00849593002806,箱,,,,,ECG Adapter，6 lead，NihonKohden,MP04315,―,,,ドレーゲルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0849593002813,00849593002813,箱,,,,,ECG Adapter， 3 lead， GE,MP04322,―,,,ドレーゲルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0849593002820,00849593002820,箱,,,,,ECG Adapter， 5 lead， GE,MP04320,―,,,ドレーゲルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0849593002844,00849593002844,箱,,,,,ECG Adapter， 5 lead， Philips,MP04326,―,,,ドレーゲルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0849593002851,00849593002851,箱,,,,,ECG Adapter， 6 lead， Philips,MP04327,―,,,ドレーゲルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0849593003735,00849593003735,箱,,,,,ECG Adapter， 3 lead， Philips,MP04325,―,,,ドレーゲルジャパン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0849044087796,00849044087796,個,,,,,XTEND プライマリー プレート 1レベル,161.110,10mm,36400,1,グローバスメディカル,729240000,脊椎プレ-ト（標準型）,36400,,,,,,,,,,,,,,,,,,,,,,,,,,,
