jan13keta,gtin14_i0,unit_name_i0,gtin14_i1,unit_name_i1,gtin14_i2,unit_name_i2,product_name,product_no,product_sta,total_reimbursement_price_yen,pack_qty,manufacturer_name,tokutei01_iji_code,tokutei01_name,tokutei01_price,tokutei02_iji_code,tokutei02_name,tokutei02_price,tokutei03_iji_code,tokutei03_name,tokutei03_price,tokutei04_iji_code,tokutei04_name,tokutei04_price,tokutei05_iji_code,tokutei05_name,tokutei05_price,tokutei06_iji_code,tokutei06_name,tokutei06_price,tokutei07_iji_code,tokutei07_name,tokutei07_price,tokutei08_iji_code,tokutei08_name,tokutei08_price,tokutei09_iji_code,tokutei09_name,tokutei09_price,tokutei10_iji_code,tokutei10_name,tokutei10_price
4595055819043,04595055819043,箱,,,,,角膜知覚計２,HE-222B,ー,,,アマネセール,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480016,04595121480016,台,,,,,電子聴診器　ＳｔｅｔｈｏＭｅ　Ｓｍａｒｔ　Ｓｔｅｔｈｏｓｃｏｐｅ,5903839024283,ー,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480023,04595121480023,個,14595121480020,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＡ－２２１１－１,E08-00-0468,成人用・マイクロフォーム・縦巻き・0.45m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480030,04595121480030,個,14595121480037,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＡ－２２１１－１Ｌ,E1001834,成人用・マイクロフォーム・縦巻き・0.9m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480047,04595121480047,個,14595121480044,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＰ－２２１１－２,E08-00-0469,小児用・マイクロフォーム・縦巻き・0.45m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480054,04595121480054,個,14595121480051,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＮ－２２１１－６,E08-00-0471,新生児／成人用・フォーム・横巻き・0.9m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480061,04595121480061,個,14595121480068,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＩ－２２１１－５,E08-00-0470,幼児用・マイクロフォーム・横巻き・0.9m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480078,04595121480078,個,14595121480075,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＰ－２２１１－２Ｐ,E08-00-0475,小児用・メダプラスト・縦巻き・0.45m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480085,04595121480085,個,14595121480082,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＮ－２２１１－６Ｐ,E08-00-0477,新生児／成人用・メダプラスト・横巻き・0.9m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480092,04595121480092,個,14595121480099,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＩ－２２１１－５Ｐ,E08-00-0476,幼児用・メダプラスト・横巻き・0.9m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480108,04595121480108,個,14595121480105,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＷ－２２１１－６,E1000947,新生児～成人用・ラップ・横巻き・0.9m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480115,04595121480115,個,14595121480112,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＡ－２２０３－１,E1000171,成人用・マイクロフォーム・縦巻き・1.6m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480122,04595121480122,個,14595121480129,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＰ－２２０３－２,E1000172,小児用・マイクロフォーム・縦巻き・1.6m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480139,04595121480139,個,14595121480136,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＮ－２２０３－６,E1000174,新生児／成人用・フォーム・横巻き・1.6m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480146,04595121480146,個,14595121480143,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＮ－２２０３－６Ｓ,E1002440,新生児／成人用・フォーム・横巻き・0.8m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480153,04595121480153,個,14595121480150,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＩ－２２０３－５,E1000173,幼児用・マイクロフォーム・横巻き・1.6m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480160,04595121480160,個,14595121480167,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＮ－２２０３－６Ｐ,E1000178,新生児／成人用・メダプラスト・横巻き・1.6m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480177,04595121480177,個,14595121480174,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＷ－２２０３－６,E1001053,新生児～成人用・ラップ・横巻き・1.6m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121480184,04595121480184,個,14595121480181,箱,,,Ｈｏｎｅｙｗｅｌｌ ディスポＳｐＯ２センサ　ＤＷ－２２０３－６Ｓ,E1002383,新生児～成人用・ラップ・横巻き・0.8m,,,丸文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121189025,04595121189025,枚,14595121189022,箱,,,カルディオパッドSSS,02-001,Model Ⅰ,,,ＡＭＩ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121189032,04595121189032,枚,14595121189039,箱,,,カルディオパッドSSS,02-002,Model Ⅱ,,,ＡＭＩ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595121189049,04595121189049,枚,14595121189046,箱,,,カルディオパッドSSS,02-003,Model Ⅲ,,,ＡＭＩ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595558328004,04595558328004,本,,,,,歩行分析ツール ロコステップ （LocoStep）,-,－,,,ＥｘａＭＤ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595123016176,04595123016176,本,14595123016173,箱,,,Magellanシリンジ（SYR160010）,AMS30238,60mL,,,ハイレックスメディカル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595555784018,04595555784018,本,,,,,I/Aチップ　0.4/ストレート　22G,HS-2709F4S,φ0.4　ストレート,,,Ｏｆｆｉｃｅ　ＮＯＢＵ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595555784025,04595555784025,本,,,,,I/Aチップ　0.4/ベント　22G,HS-2709F4B,φ0.4　ベント,,,Ｏｆｆｉｃｅ　ＮＯＢＵ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013018,04595556013018,キット,,,,,ＴＳ採血キットＣＡＴ,1001,ＣＡＴ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013025,04595556013025,キット,,,,,ＴＳ採血キットＣＡＴ－ＧＥＬ,1002,ＣＡＴ－ＧＥＬ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013032,04595556013032,キット,,,,,ＴＳ採血キットＬＨ,1003,ＬＨ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013049,04595556013049,キット,,,,,ＴＳ採血キットＬＨ－ＧＥＬ,1004,ＬＨ－ＧＥＬ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013056,04595556013056,キット,,,,,ＴＳ採血キットＫ３Ｅ,1005,Ｋ３Ｅ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013063,04595556013063,キット,,,,,ＴＳ採血キットＫ２Ｅ,1006,Ｋ２Ｅ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013070,04595556013070,個,,,,,ＴＳランセットＪＰ,2001,ＪＰ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013087,04595556013087,個,,,,,ＴＳランセットＵＳ,2002,ＵＳ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013155,04595556013155,セット,,,,,ＴＳ採血セットＵＳ,3007,ＵＳ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013223,04595556013223,セット,,,,,ＴＳ採血セットＪＰ,3008,ＪＰ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013094,04595556013094,セット,,,,,ＴＳ採血セットＣＡＴ,3001,ＣＡＴ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013100,04595556013100,セット,,,,,ＴＳ採血セットＣＡＴ－ＧＥＬ,3002,ＣＡＴ－ＧＥＬ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013117,04595556013117,セット,,,,,ＴＳ採血セットＬＨ,3003,ＬＨ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595556013124,04595556013124,セット,,,,,ＴＳ採血セットＬＨ－ＧＥＬ,3004,ＬＨ－ＧＥＬ,,,新日本科学Ｔａｓｓｏ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
